freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
2412,-95,34,69,385,6,1,44,-inf
2412,-95,41,69,385,5,8,46,-8.891663
2412,-95,28,74,379,6,11,48,-13.111580
2412,-95,35,74,379,6,13,50,-13.742813
2412,-95,97,59,395,27,3,49,-9.477737
2412,-95,110,59,395,28,6,52,-inf
2412,-95,71,74,379,5,0,49,-19.345688
2412,-95,88,74,379,6,0,48,-18.183014
2412,-95,37,74,379,5,13,49,-20.932861
2412,-95,30,69,384,8,11,45,-inf
2412,-95,33,74,379,6,14,50,-10.116051
2412,-95,32,69,384,5,11,45,-8.891663
2412,-95,31,74,380,6,10,48,-inf
2412,-95,91,73,381,11,14,54,-18.893387
2412,-95,37,74,379,4,14,49,-21.526680
2412,-95,29,74,379,8,9,48,-6.590569
2412,-95,27,74,379,6,13,48,-inf
2412,-95,129,69,384,9,9,49,-28.039787
2412,-95,122,68,385,10,61,44,-25.940613
2412,-95,38,81,373,7,11,56,-10.343994
2412,-95,104,78,376,8,3,52,-9.368942
2412,-95,83,80,374,6,0,54,-15.475044
2412,-95,38,81,373,7,10,56,-7.609924
2412,-95,39,81,373,8,13,56,-24.559959
2412,-95,68,72,381,14,14,53,-11.121796
2412,-95,28,81,373,7,11,55,-13.276047
2412,-95,45,81,373,6,14,56,-20.727905
2412,-95,44,81,373,6,10,56,-8.876251
2412,-95,47,81,373,6,12,57,-12.618332
2412,-95,33,81,373,5,12,56,-15.599892
2412,-95,134,68,386,15,15,52,-16.437950
2412,-95,101,67,386,16,22,52,-14.724335
2412,-95,90,69,384,15,20,58,-17.801224
2412,-95,87,67,387,17,14,53,-19.321533
2412,-95,80,65,389,17,16,55,-18.157410
2412,-95,110,67,386,16,20,51,-inf
2412,-95,71,65,388,18,21,55,-17.708931
2412,-95,112,68,385,15,14,54,-22.892281
2412,-95,118,67,387,16,15,55,-15.150276
2412,-95,44,81,373,7,14,55,-13.298904
2412,-95,49,81,373,6,13,56,-15.269028
2412,-95,58,81,373,6,10,56,-11.769432
2412,-95,49,81,373,6,11,55,-17.745445
2412,-95,76,81,373,7,13,57,-23.449310
2412,-95,95,76,378,9,7,55,-27.838577
2412,-95,48,81,373,48,10,57,23.381012
2412,-95,31,69,384,5,5,45,-14.867722
2412,-95,30,69,384,7,15,45,-14.072098
2412,-95,27,74,380,6,15,50,-inf
2412,-95,37,69,385,7,14,46,-14.583626
2412,-95,23,74,380,6,12,48,-19.599068
2412,-95,21,74,379,7,12,48,-12.124878
2412,-95,42,74,379,6,5,51,-17.359589
2412,-95,43,74,379,5,15,50,-9.595810
2412,-95,47,74,379,6,12,49,-inf
2412,-95,131,68,385,16,17,50,-inf
2412,-95,107,70,384,15,11,55,-23.437309
2412,-95,113,69,385,15,11,56,-22.983749
2412,-95,150,69,384,14,16,54,-24.796120
2412,-95,140,67,386,17,21,51,-inf
2412,-95,100,67,387,16,17,52,-20.650177
2412,-95,67,67,386,17,15,52,-13.056091
2412,-95,107,67,387,18,14,53,-18.728363
2412,-95,117,66,388,18,10,50,-inf
2412,-95,111,72,382,8,3,49,-15.461090
2412,-95,44,81,373,5,11,56,-14.856956
2412,-95,45,81,373,4,12,55,-27.763809
2412,-95,49,81,373,6,10,55,-25.344955
2412,-95,37,81,373,7,7,54,-13.988358
2412,-95,40,81,373,6,12,55,-16.584778
2412,-95,63,81,373,8,14,56,-26.556061
2412,-95,43,81,373,5,12,55,-17.912704
2412,-95,27,81,373,7,12,55,-11.200699
2412,-95,45,81,373,6,12,55,-16.666496
2412,-95,44,81,373,5,13,55,-8.667145
2412,-95,47,81,373,8,13,55,-18.095947
2412,-95,40,81,373,5,12,55,-21.206566
2412,-95,45,81,373,5,14,56,-18.233665
2412,-95,83,80,373,7,5,53,-17.413025
2412,-95,41,81,373,4,11,54,-16.698318
2412,-95,54,81,373,6,12,54,-13.432472
2412,-95,58,81,373,6,13,56,-8.798279
2412,-95,55,81,373,5,14,55,-9.373543
2412,-95,36,81,373,7,12,55,-15.388817
2412,-95,139,66,387,12,11,50,-inf
2412,-95,108,65,389,15,2,48,-inf
2412,-95,130,75,379,6,63,51,-12.143951
2412,-95,112,75,379,5,59,50,-9.160164
2412,-95,45,81,373,7,12,54,-14.499023
2412,-95,43,81,373,7,13,55,-15.606010
2412,-95,124,73,381,11,15,53,-25.381897
2412,-95,41,81,373,6,10,55,-10.212341
2412,-95,43,81,373,5,12,55,-27.467445
2412,-95,44,81,373,7,10,54,-12.661415
2412,-95,37,81,373,6,13,54,-15.563469
2412,-95,66,81,373,6,12,56,-14.264511
2412,-95,84,81,373,7,15,57,-13.501862
2412,-95,38,81,373,5,12,55,-20.803543
2412,-95,61,81,373,6,12,56,-28.860054
2412,-95,81,81,373,5,9,55,-30.392014
2412,-95,40,81,373,6,9,54,-19.722908
2412,-95,66,81,373,7,10,54,-11.501099
2412,-95,46,81,373,6,5,54,-15.597008
2412,-95,119,63,390,14,7,48,-inf
2412,-95,154,67,387,10,6,54,-24.384628
2412,-95,102,75,378,6,61,49,-19.390762
2412,-95,109,77,376,8,3,51,-13.213959
2412,-95,30,74,380,7,10,49,-12.407654
2412,-95,30,74,380,5,10,47,-18.636124
2412,-95,36,74,380,7,14,50,-inf
2412,-95,30,74,380,6,14,49,-13.822716
2412,-95,30,74,380,7,10,48,-17.608978
2412,-95,36,74,380,7,15,50,-3.223366
2412,-95,34,74,380,5,14,50,-15.433624
2412,-95,33,74,380,5,13,51,-16.003708
2412,-95,30,74,380,6,13,50,-11.260925
2412,-95,25,74,380,6,12,50,-10.852440
2412,-95,35,74,380,7,13,49,-8.959854
2412,-95,40,74,380,6,13,50,-10.345886
2412,-95,33,74,380,7,13,49,-19.159500
2412,-95,42,74,380,8,15,50,-18.919647
2412,-95,100,74,380,11,11,53,-6.541779
2412,-95,40,74,380,6,13,50,-14.472748
2412,-95,35,74,380,5,15,49,-inf
2412,-95,43,74,380,6,14,50,-20.483597
2412,-95,39,74,380,7,11,48,-17.638931
2412,-95,41,74,380,4,14,49,-9.880569
2412,-95,40,74,380,5,16,51,-13.485306
2412,-95,41,74,380,6,16,49,-inf
2412,-95,38,74,380,4,13,48,-13.835464
2412,-95,41,74,380,6,13,49,-18.014008
2412,-95,28,74,380,7,18,53,-6.234833
2412,-95,105,66,388,16,22,53,-10.658936
2412,-95,32,74,380,8,18,54,-11.923325
2412,-95,36,74,380,7,16,53,-13.710632
2412,-95,37,74,380,8,11,48,-9.726883
2412,-95,41,74,380,6,14,49,-18.800072
2412,-95,107,73,381,10,18,54,-16.595993
2412,-95,85,71,382,10,5,52,-inf
2412,-95,106,71,382,10,8,51,-20.425751
2412,-95,49,74,380,8,12,48,-9.976135
2412,-95,33,74,380,6,5,49,-13.017303
2412,-95,30,74,380,7,7,49,-8.682014
2412,-95,29,74,380,6,13,49,-7.768051
2412,-95,31,74,380,7,12,47,-10.835464
2412,-95,32,74,380,7,12,48,-16.891663
2412,-95,30,74,380,6,12,49,-inf
2412,-95,29,74,380,9,11,48,-15.248817
2412,-95,30,74,380,7,14,49,-inf
2412,-95,99,68,386,11,6,51,-25.761444
2412,-95,105,68,386,11,9,50,-25.353836
2412,-95,53,81,373,5,7,55,-16.731857
2412,-95,106,75,379,8,5,53,-27.792114
2412,-95,71,81,373,7,4,54,-15.327133
2412,-95,46,81,373,7,8,56,-14.069977
2412,-95,44,81,373,7,9,55,-25.555138
2412,-95,47,81,373,6,9,55,-19.687881
2412,-95,45,81,373,5,12,54,-13.962509
2412,-95,36,81,373,7,13,55,-11.190170
2412,-95,42,81,373,7,13,56,-19.935074
2412,-95,48,81,373,4,12,55,-22.495781
2412,-95,46,81,373,7,11,55,-19.198761
2412,-95,104,64,390,12,6,52,-25.102020
2412,-95,50,63,391,15,0,44,-inf
2412,-95,44,81,373,5,13,55,-12.210770
2412,-95,118,78,375,5,3,53,-25.492180
2412,-95,99,78,375,4,1,53,-8.292496
2412,-95,62,81,373,6,9,55,-9.904449
2412,-95,46,81,373,8,9,55,-3.936813
2412,-95,56,81,373,7,11,55,-8.556320
2412,-95,89,71,382,9,8,51,-26.537613
2412,-95,46,81,373,7,10,55,-9.824959
2412,-95,84,80,374,7,0,54,-23.338257
2412,-95,71,81,373,6,12,56,-12.737724
2412,-95,74,81,373,4,14,57,-14.104935
2412,-95,71,81,373,6,11,56,-10.307159
