freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
5845,-102,35,54,406,25,13,53,7.834747
2412,-95,34,81,373,3,9,54,-14.085907
2412,-95,43,81,373,2,13,54,-22.749443
2412,-95,58,81,373,4,10,55,-11.032066
2412,-95,39,81,373,2,12,55,-23.763412
2412,-95,47,81,373,2,9,54,-inf
2412,-95,51,81,373,2,8,55,-13.665680
2412,-95,50,81,373,2,11,55,-13.616310
2412,-95,51,81,373,2,12,55,-14.017578
2412,-95,46,81,373,4,9,54,-27.102524
2412,-95,38,81,373,3,11,54,-11.617859
2412,-95,60,81,373,3,9,54,-14.294891
2412,-95,41,81,373,3,10,54,-15.920944
2412,-95,45,81,373,3,10,54,-22.722908
2412,-95,52,81,373,3,13,55,-13.223862
2412,-95,50,81,373,2,9,54,-19.636909
2412,-95,57,81,373,4,13,55,-9.012978
2412,-95,42,81,373,2,12,55,-15.841888
2412,-95,56,81,373,3,8,54,-inf
2412,-95,62,81,373,2,11,56,-16.145142
2412,-95,37,81,373,2,11,54,-19.271042
2412,-95,44,81,373,4,8,53,-25.885590
2412,-95,42,81,373,3,11,54,-18.881470
2412,-95,39,81,373,1,13,54,-13.574799
2412,-95,38,81,373,2,9,54,-17.563492
2412,-95,42,81,373,3,9,55,-18.937424
2412,-95,47,81,373,3,11,54,-17.815872
2412,-95,39,81,373,3,11,54,-13.044662
2412,-95,44,81,373,3,10,54,-10.170181
2412,-95,55,81,373,2,10,55,-20.324310
2412,-95,47,81,373,2,10,53,-17.684830
2412,-95,47,81,373,5,10,55,-9.462074
2412,-95,32,81,373,3,9,54,-9.304489
2412,-95,35,81,373,3,10,54,-8.922302
2412,-95,40,81,373,4,8,54,-13.281914
2412,-95,32,81,373,2,11,55,-15.761200
2412,-95,42,81,373,2,10,55,-11.578751
2412,-95,50,81,373,1,8,55,-15.459129
2412,-95,62,81,373,4,10,55,-21.590088
2412,-95,50,81,373,2,13,55,-24.203964
2412,-95,49,81,373,1,9,55,-15.050652
2412,-95,42,81,373,2,11,55,-14.510620
2412,-95,42,81,373,3,10,54,-16.348145
2412,-95,51,81,373,4,9,55,-15.379562
2412,-95,41,81,373,3,11,54,-17.823860
2412,-95,55,81,373,2,11,56,-13.597351
2412,-95,51,81,373,2,10,55,-15.583061
2412,-95,47,81,373,3,12,55,-19.065262
2412,-95,53,81,373,3,12,55,-14.349594
2412,-95,49,81,373,2,9,54,-19.471603
2412,-95,36,81,373,2,10,54,-12.183685
2412,-95,41,81,373,3,10,54,-12.847832
2412,-95,57,81,373,2,11,54,-17.297379
2412,-95,31,81,373,4,10,54,-11.968170
2412,-95,40,81,373,2,10,54,-13.357155
2412,-95,38,81,373,4,10,56,-18.995796
2412,-95,59,81,373,2,13,55,-15.525093
2412,-95,43,81,373,2,9,54,-16.565781
2412,-95,51,81,373,3,9,54,-16.121559
2412,-95,35,81,373,3,11,53,-12.282738
2412,-95,41,81,373,3,10,54,-21.767593
2412,-95,33,81,373,2,12,55,-9.378464
2412,-95,40,81,373,4,10,54,-14.380615
2412,-95,43,81,373,3,9,55,-19.702904
2412,-95,47,81,373,1,11,54,-20.815262
2412,-95,32,81,373,2,12,55,-17.265350
2412,-95,32,81,373,1,7,54,-19.984512
2412,-95,48,81,373,1,9,53,-15.477737
2412,-95,42,81,373,2,12,54,-22.846558
2412,-95,40,81,373,4,8,54,-27.258064
2412,-95,26,81,373,2,10,54,-15.801727
2412,-95,46,81,373,2,12,55,-18.085999
2412,-95,50,81,373,3,9,55,-19.127792
2412,-95,39,81,373,3,9,54,-11.163345
2412,-95,35,81,373,4,11,55,-9.445770
2412,-95,45,81,373,3,8,54,-16.569489
2412,-95,37,81,373,2,10,55,-20.571449
2412,-95,36,81,373,3,9,54,-12.522629
2412,-95,39,81,373,1,8,55,-21.377670
2412,-95,41,81,373,2,12,54,-19.464722
2412,-95,40,81,373,3,11,54,-19.035164
2412,-95,44,81,373,4,9,54,-13.333580
2412,-95,51,81,373,2,9,54,-14.627579
2412,-95,47,81,373,3,12,55,-22.823471
2412,-95,48,81,373,2,9,54,-7.648354
2412,-95,41,81,373,1,12,55,-10.333809
2412,-95,43,81,373,2,12,55,-16.113068
2412,-95,35,81,373,3,8,53,-18.117104
2412,-95,53,81,373,3,10,54,-17.320816
2412,-95,38,81,373,3,10,54,-17.949753
2412,-95,55,81,373,3,10,54,-21.612732
2412,-95,47,81,373,2,10,54,-22.657547
2412,-95,29,81,373,2,9,54,-28.884903
2412,-95,43,81,373,2,10,54,-22.158081
2412,-95,56,81,373,2,12,55,-17.524292
2412,-95,30,81,373,3,11,55,-15.640366
2412,-95,34,81,373,1,12,55,-17.278854
2412,-95,47,81,373,3,10,54,-15.305084
2412,-95,34,81,373,2,9,54,-19.060776
2412,-95,44,81,373,4,10,54,-12.037933
2412,-95,35,81,373,2,11,54,-14.539841
2412,-95,34,81,373,1,9,54,-24.088661
2412,-95,42,81,373,3,10,54,-18.402283
2412,-95,32,81,373,1,11,54,-12.624977
2412,-95,20,81,373,3,9,53,-12.447571
2412,-95,33,81,373,3,12,54,-13.107193
2412,-95,27,81,373,3,12,54,-12.388664
2412,-95,25,81,373,2,9,54,-19.041832
2412,-95,27,81,373,3,10,55,-28.967285
2412,-95,32,81,373,2,10,56,-24.329636
2412,-95,34,81,373,1,8,54,-19.435806
2412,-95,40,81,373,4,12,56,-16.750908
2412,-95,50,81,373,2,10,54,-19.180069
2412,-95,37,81,373,3,9,54,-10.782272
2412,-95,35,81,373,3,15,55,-23.265976
2412,-95,48,81,373,2,10,54,-22.309616
2412,-95,42,81,373,3,9,55,-19.206886
2412,-95,44,81,373,4,13,55,-21.443787
2412,-95,50,81,373,2,10,53,-27.395187
2412,-95,30,81,373,3,7,53,-15.207764
2412,-95,34,81,373,4,11,54,-18.151375
2412,-95,49,81,373,4,10,54,-17.342476
2412,-95,42,81,373,2,11,54,-12.455719
2412,-95,60,81,373,2,12,55,-17.220116
2412,-95,47,81,373,3,10,54,-inf
2412,-95,44,81,373,3,9,54,-13.140533
2412,-95,47,81,373,2,12,55,-20.074249
2412,-95,53,81,373,3,10,54,-20.935753
2412,-95,41,81,373,3,10,54,-22.324356
2412,-95,48,81,373,3,10,54,-15.527847
2412,-95,44,81,373,2,12,55,-10.489716
2412,-95,43,81,373,2,11,54,-28.791809
2412,-95,33,81,373,3,10,54,-21.860764
2412,-95,40,81,373,2,11,55,-20.154312
2412,-95,45,81,373,2,14,56,-21.426422
2412,-95,31,81,373,3,12,54,-inf
2412,-95,65,81,373,2,8,54,-12.180305
2412,-95,45,81,373,3,12,55,-19.189438
2412,-95,40,81,373,3,12,55,-11.352852
2412,-95,50,81,373,4,9,54,-12.979263
2412,-95,36,81,373,2,12,55,-24.515205
2412,-95,50,81,373,1,11,54,-29.187004
2412,-95,42,81,373,1,9,54,-20.471603
2412,-95,44,81,373,0,13,55,-21.593666
2412,-95,56,81,373,1,11,55,-20.757690
2412,-95,50,81,373,3,7,53,-13.508896
2412,-95,39,81,373,4,12,54,-21.868683
2412,-95,43,81,373,3,12,56,-15.182259
2412,-95,33,81,373,3,9,54,-13.497238
2412,-95,31,81,373,3,12,54,-18.789764
2412,-95,30,81,373,3,11,55,-13.431786
2412,-95,54,81,373,4,9,54,-9.693672
2412,-95,51,81,373,3,13,55,-14.160034
2412,-95,38,81,373,2,11,55,-19.636909
2412,-95,35,81,373,3,10,55,-22.874306
2412,-95,32,81,373,1,11,54,-18.521263
2412,-95,50,81,373,4,11,55,-7.210632
2412,-95,47,81,373,1,8,54,-18.007080
2412,-95,42,81,373,3,12,54,-28.089035
2412,-95,57,81,373,2,9,54,-28.692978
2412,-95,48,81,373,3,10,55,-10.852715
2412,-95,42,81,373,4,12,55,-11.311234
2412,-95,53,81,373,3,10,54,-12.972565
2412,-95,49,81,373,3,10,54,-11.056702
2412,-95,37,81,373,4,11,54,-21.253693
2412,-95,49,81,373,2,9,55,-19.576920
2412,-95,51,81,373,2,13,56,-13.967087
2412,-95,39,81,373,2,12,55,-17.814224
2412,-95,46,81,373,1,9,54,-18.484741
2412,-95,51,81,373,3,10,54,-15.666565
2412,-95,46,81,373,2,12,54,-inf
2412,-95,51,81,373,3,9,55,-13.059631
2412,-95,51,81,373,2,11,55,-23.474670
2412,-95,32,81,373,3,12,54,-16.354446
2412,-95,47,81,373,3,9,54,-27.622055
2412,-95,49,81,373,3,11,55,-14.561798
2412,-95,65,81,373,3,13,56,-8.955109
2412,-95,45,81,373,3,11,55,-16.200584
2412,-95,33,81,373,2,11,54,-17.233093
2412,-95,38,81,373,3,10,54,-11.534431
2412,-95,41,81,373,4,9,55,-27.354507
2412,-95,55,81,373,2,10,54,-18.972961
2412,-95,44,81,373,2,13,54,-29.205742
2412,-95,41,81,373,2,8,54,-19.213043
2412,-95,46,81,373,2,11,55,-10.815659
2412,-95,54,81,373,3,11,55,-16.845276
2412,-95,59,81,373,3,9,55,-14.362373
2412,-95,53,81,373,3,12,55,-14.935112
2412,-95,43,81,373,3,9,54,-15.655479
2412,-95,35,81,373,1,9,53,-15.505020
2412,-95,33,81,373,2,11,54,-23.684952
2412,-95,43,81,373,3,12,55,-11.267433
2412,-95,39,81,373,3,8,54,-18.360153
2412,-95,49,81,373,3,12,55,-16.878899
2412,-95,43,81,373,3,11,55,-12.932243
2412,-95,51,81,373,2,9,54,-16.847244
2412,-95,32,81,373,4,11,55,-16.554741
2412,-95,31,81,373,3,9,53,-14.888748
2412,-95,44,81,373,2,10,55,-11.640816
2412,-95,44,81,373,2,11,54,-12.407806
2412,-95,43,81,373,3,10,54,-16.426285
2412,-95,44,81,373,2,9,55,-14.241096
2412,-95,33,81,373,2,11,54,-23.378189
2412,-95,35,81,373,2,8,54,-22.720245
2417,-102,36,81,380,4,10,54,-15.088203
2417,-102,41,81,380,5,11,54,-17.121872
2417,-102,50,81,380,5,13,55,-inf
2417,-102,42,81,380,5,13,55,-17.611305
2417,-102,40,81,380,4,12,54,-13.453873
2417,-102,32,81,380,3,13,55,-12.737091
2417,-102,47,81,380,4,11,54,-17.245766
2417,-102,25,81,380,4,11,54,-10.049728
2417,-102,44,81,380,4,11,55,-15.213615
2417,-102,33,81,380,5,11,55,-15.045898
2417,-102,40,81,380,4,12,55,-21.848969
2417,-102,28,81,380,5,12,55,-17.616592
2417,-102,40,81,380,5,10,54,-12.024307
2417,-102,47,81,380,4,13,55,-21.569054
2417,-102,41,81,380,4,12,54,-15.194046
2417,-102,28,81,380,4,10,54,-17.915749
2417,-102,35,81,380,5,11,54,-10.314789
2417,-102,32,81,380,4,12,54,-12.089417
2417,-102,42,81,380,5,11,55,-12.619278
2417,-102,47,81,380,4,13,55,-7.696747
2417,-102,43,81,380,5,11,55,-14.363876
2417,-102,42,81,380,4,12,55,-22.001556
2417,-102,54,81,380,5,11,55,-11.315002
2417,-102,42,81,380,5,13,54,-26.562469
2417,-102,38,81,380,4,12,54,-20.166405
2417,-102,35,81,380,5,14,55,-16.937424
2417,-102,30,81,380,4,12,55,-27.892090
2417,-102,32,81,380,5,12,54,-19.938065
