freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
5845,-102,38,46,415,23,12,45,9.335770
2412,-95,62,64,390,18,10,53,-15.778526
2412,-95,49,64,390,18,11,56,5.138489
2412,-95,62,63,390,18,7,54,-6.806458
2412,-95,79,61,393,18,11,54,5.132065
2412,-95,64,64,390,18,11,55,13.700203
2412,-95,56,64,390,17,12,55,7.866417
2412,-95,59,64,390,17,13,55,7.035774
2412,-95,53,76,377,6,9,57,-7.908478
2412,-95,50,78,376,5,7,58,-10.920258
2412,-95,38,78,375,4,11,57,-7.706528
2412,-95,33,78,375,4,10,57,-9.847122
2412,-95,40,79,374,5,11,59,-18.557869
2412,-95,35,77,376,6,10,57,-12.346329
2412,-95,44,67,387,13,19,59,-4.875214
2412,-95,43,66,388,14,21,56,-8.796097
2412,-95,56,74,379,6,11,54,-9.006020
2412,-95,60,74,379,5,13,55,-28.386559
2412,-95,58,74,379,6,9,54,-11.884506
2412,-95,42,74,379,6,15,56,-12.637985
2412,-95,43,74,379,5,12,55,-inf
2412,-95,56,74,379,6,14,58,-11.708519
2412,-95,47,74,379,8,8,57,-10.253540
2412,-95,37,74,379,3,10,53,-10.727615
2412,-95,44,74,379,6,11,56,-6.776192
2412,-95,50,74,379,5,11,55,-20.608032
2412,-95,51,74,379,6,12,56,-4.799347
2412,-95,50,74,379,6,13,56,-12.889648
2412,-95,46,74,379,6,10,54,-9.214287
2412,-95,37,74,379,5,11,55,-13.059082
2412,-95,55,74,379,6,13,58,-5.195190
2412,-95,48,74,379,5,15,57,-5.391708
2412,-95,54,74,379,5,12,55,-10.214584
2412,-95,73,74,379,7,14,57,-16.971664
2412,-95,73,74,379,4,13,55,-15.341827
2412,-95,53,73,380,8,12,57,-9.543907
2412,-95,50,74,379,6,12,55,-8.654434
2412,-95,36,74,379,6,14,57,-11.252777
2412,-95,55,74,379,6,14,57,-9.806763
2412,-95,64,74,379,6,13,55,-11.726151
2412,-95,69,74,379,6,12,55,-11.711464
2412,-95,54,74,379,6,12,56,-17.656952
2412,-95,54,74,379,4,11,54,-11.185135
2412,-95,66,74,379,4,11,54,-10.046242
2412,-95,50,74,379,4,11,54,-27.303337
2412,-95,53,74,379,6,13,56,-17.355690
2412,-95,33,74,379,6,13,55,-4.522232
2412,-95,40,74,379,6,11,55,-15.875206
2412,-95,58,74,379,6,14,57,-17.297363
2412,-95,51,74,379,5,12,54,-12.044937
2412,-95,57,74,379,5,11,56,-18.688034
2412,-95,58,74,379,5,12,56,-9.734871
2412,-95,55,74,379,5,13,56,-21.667519
2412,-95,39,74,379,6,11,54,-5.051697
2412,-95,49,74,379,6,13,57,-13.755234
2412,-95,53,74,379,3,13,55,-16.972778
2412,-95,50,74,379,7,12,55,-5.268578
2412,-95,42,74,379,5,13,55,-21.700134
2412,-95,51,74,379,6,12,55,-2.847031
2412,-95,34,74,379,5,13,56,-13.599785
2412,-95,63,74,379,4,11,55,-21.122177
2412,-95,49,74,379,7,12,57,-14.662079
2412,-95,42,74,379,5,13,55,-12.870346
2412,-95,53,74,379,5,12,55,-7.450249
2412,-95,66,74,379,5,8,55,-16.464722
2412,-95,45,74,379,6,10,53,-7.448334
2412,-95,55,74,379,5,10,54,-19.938065
