freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
2412,-95,22,74,379,5,14,49,-inf
2412,-95,26,74,379,6,12,49,-inf
2412,-95,28,74,379,5,12,48,-7.914246
2412,-95,34,74,379,6,11,48,-17.891663
2412,-95,23,74,379,8,11,48,-7.413017
2412,-95,36,74,379,8,14,48,-11.281403
2412,-95,29,74,379,5,11,49,-21.009727
2412,-95,32,74,379,7,11,48,-inf
2412,-95,30,74,379,5,11,48,-9.975433
2412,-95,30,74,379,8,11,51,-11.384079
2412,-95,25,74,379,6,12,47,-5.669479
2412,-95,29,74,379,6,13,48,-13.124878
2412,-95,27,74,379,8,13,50,-inf
2412,-95,35,74,379,11,18,58,-14.823158
2412,-95,36,74,379,10,21,57,-5.785110
2412,-95,34,74,379,10,18,58,-7.382599
2412,-95,29,74,379,7,10,47,-2.965118
2412,-95,35,74,379,6,15,48,-18.281349
2412,-95,24,74,379,5,11,48,-13.750610
2412,-95,47,81,373,11,12,57,-5.557686
2412,-95,84,81,373,12,10,57,-6.014893
2412,-95,91,69,385,21,3,51,-16.095245
2412,-95,56,81,373,10,9,55,-11.283188
2412,-95,87,81,373,9,5,54,-10.739929
2412,-95,27,81,373,8,13,55,-11.978233
2412,-95,65,81,373,7,14,58,-5.447235
2412,-95,29,74,379,6,15,50,-10.772011
2412,-95,60,74,379,11,16,55,-10.520973
2412,-95,52,74,379,12,17,57,-14.634911
2412,-95,57,72,381,12,15,57,-4.063812
2412,-95,45,74,380,10,12,53,-11.906425
2412,-95,84,80,374,9,12,57,-18.070969
2412,-95,39,79,374,8,14,58,-2.900635
2412,-95,35,81,373,8,7,54,-17.916214
2412,-95,124,65,389,11,6,53,-27.549736
2412,-95,56,81,373,7,14,56,-6.051361
2412,-95,33,63,391,10,10,49,-inf
2412,-95,114,55,398,28,6,47,-inf
2412,-95,81,55,399,30,4,49,-inf
2412,-95,39,81,373,6,10,55,-12.927628
2412,-95,104,71,383,7,62,49,-14.287224
2412,-95,94,71,383,8,1,50,-10.692314
2412,-95,63,74,379,7,5,53,-18.046967
2412,-95,43,75,379,11,17,60,-2.675629
2412,-95,77,60,393,21,13,50,-6.726883
2412,-95,55,65,388,13,1,46,-12.757652
2412,-95,33,69,384,8,15,50,-12.000000
