freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
5845,-102,36,59,401,24,12,55,7.524544
2412,-95,63,81,373,6,9,56,-27.068542
2412,-95,69,81,373,5,11,56,-17.840546
2412,-95,53,81,373,5,11,57,-15.353500
2412,-95,65,81,373,4,11,56,-18.475128
2412,-95,51,81,373,4,12,57,-16.005203
2412,-95,50,81,373,5,14,56,-18.487373
2412,-95,55,81,373,5,14,57,-15.883484
2412,-95,56,81,373,5,15,57,-12.958801
2412,-95,62,81,373,4,14,57,-15.784546
2412,-95,49,81,373,6,14,57,-19.066551
2412,-95,48,81,373,4,12,55,-21.806396
2412,-95,57,81,373,3,11,54,-16.300575
2412,-95,66,81,373,5,12,56,-21.265976
2412,-95,49,81,373,6,14,56,-14.896851
2412,-95,71,81,373,4,13,56,-12.383873
2412,-95,60,81,373,6,16,57,-13.815468
2412,-95,60,81,373,6,14,56,-27.479156
2412,-95,53,81,373,6,13,56,-10.224045
2412,-95,54,81,373,5,14,56,-18.344536
2412,-95,67,81,373,5,15,57,-16.131073
2412,-95,111,73,380,9,10,53,-10.318100
2412,-95,48,81,373,4,13,55,-16.354294
2412,-95,60,81,373,4,13,56,-19.084457
2412,-95,88,72,382,11,14,54,-7.038414
2412,-95,55,81,373,5,14,56,-12.620506
2412,-95,126,72,382,5,61,48,-7.642273
2412,-95,68,81,373,4,15,57,-13.170464
2412,-95,51,81,373,5,11,57,-29.989990
2412,-95,62,81,373,6,16,58,-10.955643
2412,-95,49,81,373,7,11,57,-14.577965
2412,-95,59,81,373,5,13,57,-20.671570
2412,-95,67,81,373,4,13,56,-11.405640
2412,-95,60,81,373,3,15,56,-17.728012
2412,-95,74,80,373,2,4,53,-10.668045
2412,-95,84,80,373,3,6,55,-7.883560
2412,-95,53,81,373,7,13,55,-19.560982
2412,-95,78,79,374,5,10,56,-16.144775
2412,-95,74,79,374,5,12,56,-12.542053
2412,-95,60,81,373,2,13,55,-10.416565
2412,-95,101,77,376,5,7,54,-19.033356
2412,-95,57,81,373,4,9,55,-27.395645
2412,-95,95,76,377,5,8,54,-18.318069
2412,-95,47,81,373,5,13,55,-22.155853
2412,-95,123,77,376,5,14,54,-25.821564
2412,-95,53,81,373,5,15,58,-21.415840
2412,-95,64,81,373,5,13,55,-12.767014
2412,-95,56,81,373,5,13,56,-15.888000
2412,-95,63,81,373,4,2,54,-15.332344
2412,-95,64,81,373,5,3,56,-11.031662
2412,-95,60,81,373,4,3,56,-14.069931
2412,-95,69,81,373,5,4,57,-21.877518
2412,-95,58,81,373,4,4,57,-12.367538
2412,-95,71,81,373,5,4,56,-9.219635
2412,-95,70,81,373,4,4,56,-16.773682
2412,-95,63,81,373,6,4,56,-8.366920
2412,-95,59,81,373,5,3,56,-10.369186
2412,-95,62,81,373,6,14,57,-14.664001
2412,-95,71,81,373,5,14,56,-11.475967
2412,-95,45,81,373,5,13,54,-14.637878
2412,-95,58,81,373,5,15,56,-13.575737
2412,-95,72,81,373,5,12,56,-17.452385
2412,-95,76,81,373,4,13,56,-11.816452
2412,-95,59,81,373,4,11,55,-8.700966
2412,-95,122,77,377,4,12,53,-32.280823
2412,-95,67,81,373,5,7,55,-14.527321
2412,-95,109,77,376,5,12,54,-24.733589
2412,-95,58,81,373,5,13,56,-18.224487
2412,-95,101,76,378,5,5,53,-23.769394
2412,-95,66,81,373,4,14,55,-22.012451
2412,-95,79,72,381,7,8,51,-17.804855
2412,-95,73,70,384,10,5,49,-24.584869
2412,-95,165,75,378,7,1,53,-27.941544
2412,-95,91,79,375,5,6,56,-13.195442
2412,-95,54,81,373,6,7,55,-12.325089
2412,-95,69,81,373,4,8,55,-12.518700
2412,-95,57,81,373,6,12,54,-11.102867
2412,-95,88,77,376,7,14,56,-inf
2412,-95,70,81,373,5,11,55,-10.832680
2412,-95,62,81,373,3,12,55,-14.887337
2412,-95,65,81,373,4,11,55,-11.293449
2412,-95,48,81,373,4,10,55,-19.196838
2412,-95,47,81,373,5,12,54,-14.024109
2412,-95,73,81,373,4,8,56,-12.080498
2412,-95,76,81,373,5,15,57,-18.711838
2412,-95,68,81,373,4,12,56,-7.331169
2412,-95,67,81,373,4,12,55,-10.220734
2412,-95,65,81,373,4,12,54,-11.753159
2412,-95,71,81,373,4,13,55,-7.740601
2412,-95,58,81,373,6,12,55,-17.024750
2412,-95,64,81,373,4,13,55,-11.762772
2412,-95,104,75,378,4,4,53,-27.060211
2412,-95,88,75,378,6,4,53,-24.488297
2412,-95,74,81,373,5,13,55,-16.974335
2412,-95,48,81,373,3,12,55,-19.560760
2412,-95,65,81,373,2,12,55,-13.823410
2412,-95,80,81,373,5,12,54,-13.368774
2412,-95,57,81,373,3,14,55,-27.874268
2412,-95,84,68,386,10,2,51,-19.756615
2412,-95,110,67,386,10,11,49,-25.647842
2412,-95,66,74,379,5,7,51,-16.114304
2412,-95,66,69,384,5,6,47,-10.217918
2412,-95,80,74,380,4,13,49,-18.944664
2412,-95,79,74,380,4,13,49,-19.909348
2412,-95,76,74,380,5,11,50,-14.444824
2412,-95,63,74,380,5,12,50,-11.357071
2412,-95,74,74,380,2,14,50,-24.304276
2412,-95,72,74,380,5,14,49,-18.654877
2412,-95,66,74,380,6,6,52,-inf
2412,-95,76,74,380,5,11,52,-17.682137
2412,-95,76,74,380,3,5,50,-21.502487
2412,-95,71,74,380,4,5,50,-21.340263
2412,-95,74,74,380,4,14,51,-22.570557
2412,-95,69,74,380,3,12,49,-21.623978
2412,-95,67,74,380,5,12,50,-7.900345
2412,-95,65,74,380,6,12,50,-12.692322
2412,-95,74,74,380,5,12,49,-19.099335
2412,-95,66,74,380,4,13,51,-16.746338
2412,-95,67,74,380,5,11,50,-9.232460
2412,-95,72,74,380,5,12,50,-5.976044
2412,-95,72,74,380,5,12,49,-19.216042
2412,-95,69,74,380,4,13,50,-11.413017
2412,-95,75,74,380,5,10,49,-13.706963
2412,-95,74,74,380,3,13,50,-16.754318
2412,-95,67,74,380,6,12,50,-13.242798
2412,-95,68,74,380,5,15,50,-10.972076
2412,-95,67,74,380,5,14,50,-11.312180
2412,-95,59,74,380,4,7,52,-11.314789
2412,-95,59,74,380,3,15,49,-16.684830
2412,-95,65,74,380,4,13,52,-16.085999
2412,-95,118,72,381,7,16,51,-15.718414
2412,-95,56,74,380,4,9,50,-inf
2412,-95,56,74,380,4,12,50,-21.622925
2412,-95,71,74,380,5,13,50,-5.934219
2412,-95,65,74,380,6,14,51,-8.633331
2412,-95,60,74,380,5,14,50,-8.902725
2412,-95,87,74,380,4,13,53,-24.546097
2412,-95,59,74,380,4,14,51,-17.789764
2412,-95,132,67,386,10,9,50,-27.255035
2412,-95,106,67,387,11,4,51,-inf
2412,-95,45,81,373,5,12,55,-21.510361
2412,-95,56,69,385,5,0,45,-13.195442
2412,-95,78,69,385,7,4,51,-21.273697
2412,-95,95,69,385,9,7,50,-25.629967
2412,-95,62,69,384,4,5,45,-inf
2412,-95,68,69,384,6,9,46,-13.242798
2412,-95,70,69,385,6,9,47,-8.065399
2412,-95,71,74,379,4,13,50,-inf
2412,-95,61,74,379,3,13,50,-12.910645
2412,-95,70,74,379,5,13,50,-inf
2412,-95,69,74,379,5,14,50,-9.128807
2412,-95,69,74,379,4,15,51,-13.377228
2412,-95,70,74,379,5,11,50,-20.211380
2412,-95,63,74,379,5,12,50,-9.097221
2412,-95,79,74,379,4,13,49,-20.281349
2412,-95,65,74,379,5,13,50,-11.720978
2412,-95,58,74,379,5,13,50,-20.899498
2412,-95,62,74,379,7,13,50,-12.822716
2412,-95,61,74,379,5,12,51,-16.222160
2412,-95,60,74,379,4,11,49,-14.027740
2412,-95,54,74,379,5,13,50,-13.920944
2412,-95,62,74,379,6,11,48,-inf
2412,-95,99,74,379,7,7,55,-21.074600
2412,-95,104,73,380,7,7,53,-23.818871
2412,-95,53,74,379,5,12,48,-12.835464
2412,-95,59,74,379,6,9,49,-inf
2412,-95,59,74,379,4,12,49,-14.293037
2412,-95,60,74,379,3,13,50,-16.151360
2412,-95,57,74,379,5,12,50,-21.253128
2412,-95,66,74,379,4,12,50,-15.912262
2412,-95,63,74,379,3,12,49,-9.461288
2412,-95,87,73,381,11,15,55,-19.491211
2412,-95,58,74,379,6,14,50,-inf
2412,-95,59,74,379,5,14,49,-14.255699
2412,-95,61,74,379,4,7,50,-11.385178
2412,-95,63,74,379,5,4,50,-23.260750
2412,-95,62,74,379,5,4,51,-11.544174
2412,-95,61,74,379,4,13,49,-10.168251
2412,-95,53,74,379,3,12,49,-15.543060
2412,-95,67,74,379,5,13,49,-inf
2412,-95,59,74,379,6,12,52,-17.314270
2412,-95,63,74,379,4,14,50,-8.676407
2412,-95,59,74,379,4,14,49,-20.248817
2412,-95,135,74,379,10,17,54,-27.135742
2412,-95,61,74,379,2,12,49,-15.180862
2412,-95,59,74,379,6,10,47,-10.334686
2412,-95,57,74,379,6,14,49,-13.306946
2412,-95,58,74,379,5,16,50,-14.856506
2412,-95,54,74,379,3,12,49,-8.519058
2412,-95,129,71,383,10,7,51,-27.123970
2412,-95,107,70,383,9,5,53,-28.391769
2412,-95,52,74,379,3,13,49,-15.435440
2412,-95,59,74,379,5,10,50,-21.344772
2412,-95,57,74,379,4,7,49,-11.759567
2412,-95,56,74,379,6,3,50,-13.590416
2412,-95,58,74,379,4,14,49,-10.205055
2412,-95,62,74,379,5,6,53,-22.553032
2412,-95,65,74,379,4,13,50,-11.440674
2412,-95,62,74,379,6,15,50,-12.151344
2412,-95,58,74,379,6,10,49,-19.051498
2412,-95,61,74,379,4,14,51,-22.646423
2412,-95,66,74,379,5,8,50,-20.263397
