freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
2412,-95,48,81,373,5,14,55,-15.879150
2412,-95,45,81,373,6,13,55,-inf
2412,-95,53,81,373,4,14,56,-29.879234
2412,-95,86,75,378,5,5,53,-18.783981
2412,-95,26,81,373,4,13,56,-11.158325
2412,-95,38,81,373,2,12,54,-23.502289
2412,-95,61,81,373,4,12,57,-22.745544
2412,-95,47,81,373,5,12,55,-inf
2412,-95,48,81,373,6,11,55,-8.646103
2412,-95,40,81,373,5,13,54,-16.499023
2412,-95,35,81,373,6,12,54,-13.271782
2412,-95,51,81,373,6,11,55,-25.928459
2412,-95,37,81,373,5,10,55,-21.354843
2412,-95,45,81,373,4,13,55,-16.746338
2412,-95,36,81,373,5,13,56,-9.811737
2412,-95,37,81,373,2,11,55,-18.146782
2412,-95,27,81,373,4,12,54,-17.205734
2412,-95,35,81,373,5,13,55,-20.661423
2412,-95,35,81,373,5,12,56,-8.451775
2412,-95,42,81,373,4,14,55,-13.192390
2412,-95,32,81,373,3,12,54,-16.357590
2412,-95,22,81,373,5,13,55,-14.557480
2412,-95,23,81,373,4,9,54,-13.640266
2412,-95,46,81,373,3,13,55,-19.656036
2412,-95,34,81,373,6,13,55,-11.804611
2412,-95,44,81,373,6,10,55,-14.465439
2412,-95,43,81,373,4,12,55,-14.291748
2412,-95,37,81,373,2,14,55,-18.391663
2412,-95,68,78,376,5,9,54,-28.896973
2412,-95,102,76,377,4,3,53,-32.559067
2412,-95,45,81,373,4,14,55,-9.776596
2412,-95,46,81,373,4,8,56,-9.556236
2412,-95,28,72,382,10,18,57,-24.528595
2412,-95,48,81,373,5,13,56,-16.343369
2412,-95,44,81,373,3,13,55,-28.801262
2412,-95,47,81,373,4,12,56,-17.020905
2412,-95,40,81,373,5,11,55,-11.897034
2412,-95,42,81,373,2,10,53,-14.957008
2412,-95,30,81,373,4,11,54,-17.617004
2412,-95,31,81,373,3,13,55,-29.216751
2412,-95,77,81,373,6,15,58,-15.859512
2412,-95,48,81,373,5,14,56,-14.887375
2412,-95,28,81,373,2,13,54,-23.569054
2412,-95,44,81,373,3,13,56,-11.025299
2412,-95,38,81,373,4,14,54,-13.173370
2412,-95,40,81,373,5,13,55,-20.982430
2412,-95,43,81,373,5,13,55,-15.043213
2412,-95,50,81,373,3,14,56,-24.621155
2412,-95,30,81,373,3,13,55,-17.115173
2412,-95,41,81,373,3,15,56,-17.890213
2412,-95,44,81,373,5,12,55,-14.850891
2412,-95,38,81,373,4,13,55,-18.792610
2412,-95,41,81,373,3,15,56,-16.186592
2412,-95,47,81,373,4,13,54,-9.748062
2412,-95,35,81,373,4,12,54,-inf
2412,-95,41,81,373,4,12,54,-17.709137
2412,-95,36,81,373,4,14,55,-14.198074
2412,-95,52,75,379,9,18,58,-28.247673
2412,-95,34,75,379,7,14,59,-23.997673
2412,-95,33,81,373,4,11,55,-16.679535
2412,-95,78,81,373,5,11,56,-24.821579
2412,-95,71,81,373,5,11,56,-18.572205
2412,-95,33,81,373,2,12,55,-29.986572
2412,-95,38,81,373,4,12,56,-10.616959
2412,-95,34,81,373,4,11,55,-14.568497
2412,-95,37,81,373,5,12,54,-8.954514
2412,-95,46,81,373,4,11,54,-15.220116
2412,-95,70,81,373,4,9,56,-15.979446
2412,-95,29,74,380,6,6,50,-11.703918
2412,-95,41,81,373,3,14,56,-10.946709
2412,-95,37,81,373,3,13,55,-19.624512
2412,-95,37,81,373,4,12,55,-21.483894
2412,-95,25,81,373,3,12,54,-18.934334
2412,-95,55,81,373,3,6,54,-18.603683
