freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
2412,-95,58,69,384,5,10,46,-14.395195
2412,-95,51,74,380,6,12,50,-9.682014
2412,-95,57,74,380,6,11,49,-18.014008
2412,-95,57,74,380,4,11,49,-10.436974
2412,-95,50,74,380,6,13,49,-12.419846
2412,-95,61,74,380,6,11,48,-17.996735
2412,-95,52,74,380,5,10,49,-13.450981
2412,-95,51,74,380,4,11,48,-13.075699
2412,-95,56,74,380,5,13,49,-19.248817
2412,-95,58,74,380,5,8,47,-17.253098
2412,-95,53,74,380,6,11,49,-13.003670
2412,-95,54,74,380,6,10,48,-11.501228
2412,-95,56,74,380,6,8,48,-18.216042
2412,-95,66,74,380,8,10,48,-14.878021
2412,-95,61,74,380,5,11,49,-13.356903
2412,-95,51,74,380,6,9,49,-18.712921
2412,-95,61,74,380,5,12,50,-13.481888
2412,-95,56,74,380,5,12,49,-5.733521
2412,-95,52,74,380,6,7,49,-18.313637
2412,-95,59,74,380,6,12,49,-8.819199
2412,-95,59,74,380,7,11,49,-5.223915
2412,-95,56,74,380,5,12,49,-13.466461
2412,-95,55,74,380,5,12,48,-11.789734
2412,-95,61,74,380,6,10,49,-17.926971
2412,-95,61,74,380,5,11,49,-12.462448
2412,-95,56,74,380,5,9,48,-9.640587
2412,-95,62,74,380,6,11,49,-12.633224
2412,-95,56,74,380,5,11,49,-6.706284
2412,-95,65,74,380,4,9,49,-14.145805
2412,-95,57,74,380,5,11,50,-13.836617
2412,-95,62,74,380,6,8,49,-8.055931
2412,-95,59,74,380,5,11,49,-inf
2412,-95,67,74,380,5,10,49,-19.099335
2412,-95,54,74,380,6,12,49,-inf
2412,-95,54,74,380,7,9,48,-16.304138
2412,-95,50,74,380,4,11,49,-20.857216
2412,-95,62,74,380,5,13,49,-13.435440
2412,-95,64,74,380,6,10,49,-8.055931
2412,-95,59,74,380,6,11,50,-9.185135
2412,-95,67,74,380,6,11,49,-9.185135
2412,-95,65,74,380,7,12,50,-8.328957
2412,-95,62,74,380,6,11,50,-inf
2412,-95,68,74,380,4,10,49,-20.578819
2412,-95,59,74,380,5,10,49,-19.265114
2412,-95,48,74,380,6,12,48,-6.091797
2412,-95,56,74,380,7,10,49,-10.976135
2412,-95,56,74,380,4,12,49,-19.891663
2412,-95,55,74,380,6,10,48,-11.201599
2412,-95,56,74,380,6,10,49,-inf
2412,-95,69,74,380,7,11,50,-12.084854
2412,-95,54,74,380,5,12,48,-18.242828
2412,-95,62,74,380,6,9,48,-3.822708
2412,-95,66,74,380,6,11,49,-6.304489
2412,-95,58,74,380,5,10,48,-19.608978
2412,-95,64,74,380,6,8,49,-8.738922
2412,-95,63,74,380,5,11,49,-13.260750
2412,-95,49,74,380,6,11,48,-5.242599
2412,-95,60,74,380,5,9,48,-9.017830
2412,-95,53,74,380,5,13,50,-19.487061
2412,-95,57,74,380,6,11,49,-12.372726
2412,-95,62,74,380,6,9,49,-18.593925
2412,-95,55,74,380,6,11,50,-19.132179
2412,-95,51,74,380,5,12,49,-10.272003
2412,-95,61,74,380,5,8,49,-12.558746
2412,-95,60,74,380,6,11,49,-18.065399
2412,-95,54,74,380,6,12,49,-12.260750
2412,-95,61,74,380,5,10,49,-13.388489
2412,-95,58,74,380,5,13,49,-10.155792
2412,-95,58,74,380,6,11,48,-11.501228
2412,-95,54,74,380,5,10,49,-13.907005
2412,-95,58,74,380,6,12,49,-inf
2412,-95,56,74,380,7,10,49,-11.372726
2412,-95,58,74,380,6,10,49,-12.692322
2412,-95,54,74,380,5,11,49,-10.021233
2412,-95,55,74,380,5,11,49,-13.573326
2412,-95,60,74,380,4,8,48,-6.462997
2412,-95,62,74,380,6,11,49,-18.377502
2412,-95,63,74,380,5,11,49,-13.211861
2412,-95,57,74,380,6,13,49,-18.668678
2412,-95,57,74,380,5,12,49,-9.590569
2412,-95,52,74,380,6,12,49,-inf
2412,-95,55,74,380,4,12,49,-20.593925
2412,-95,52,74,380,5,10,49,-13.404198
2412,-95,60,74,380,6,10,49,-18.132996
2412,-95,48,74,380,5,11,49,-19.281349
2412,-95,57,74,380,5,15,50,-14.044449
2412,-95,58,74,380,5,9,49,-19.471581
2412,-95,59,74,380,6,12,49,-18.533188
2412,-95,61,74,380,5,13,50,-14.754318
2412,-95,56,74,380,6,9,48,-3.503647
2412,-95,54,74,380,6,12,49,-4.614525
2412,-95,63,74,380,6,12,49,-8.366928
2412,-95,69,74,380,7,9,50,-11.558220
2412,-95,62,74,380,4,11,48,-inf
2412,-95,55,74,380,5,11,48,-18.747482
2412,-95,60,74,380,5,10,50,-20.145477
2412,-95,60,74,380,5,11,50,-inf
2412,-95,60,74,380,8,14,50,-5.399483
2412,-95,52,74,380,5,9,50,-19.638931
2412,-95,58,74,380,6,12,50,-18.756714
2412,-95,56,74,380,5,11,49,-18.384567
2412,-95,66,74,380,4,9,49,-14.822403
2412,-95,53,74,380,5,11,48,-12.671562
2412,-95,53,74,380,6,10,48,-12.027740
2412,-95,59,74,380,5,9,49,-6.632355
2412,-95,58,74,380,4,10,49,-19.961990
2412,-95,69,74,380,7,10,49,-inf
2412,-95,59,74,380,3,9,50,-22.365585
2412,-95,62,74,380,6,10,50,-13.420082
2412,-95,58,74,380,3,11,49,-inf
2412,-95,71,74,380,6,9,50,-18.456039
2412,-95,70,74,380,5,14,50,-10.413017
2412,-95,63,74,380,5,12,49,-13.129135
2412,-95,60,74,380,5,10,49,-19.393326
2412,-95,48,74,380,6,10,48,-10.651115
2412,-95,55,74,380,6,9,48,-17.074959
2412,-95,64,74,380,5,12,49,-9.556900
2412,-95,63,74,380,6,13,48,-17.404442
2412,-95,58,74,380,6,12,50,-9.923004
2412,-95,62,74,380,5,12,49,-13.765060
2412,-95,59,74,380,6,10,48,-17.283798
2412,-95,57,74,380,6,11,48,-6.552727
2412,-95,60,74,380,5,11,49,-9.241554
2412,-95,58,74,380,5,11,49,-13.010605
2412,-95,63,74,380,6,8,49,-11.835464
2412,-95,58,74,380,5,10,48,-9.074852
2412,-95,60,74,380,5,11,49,-inf
2412,-95,60,74,380,7,8,48,-16.926971
2412,-95,56,74,380,5,12,49,-9.366928
2412,-95,61,74,380,3,11,50,-15.388489
2412,-95,55,74,380,6,10,49,-inf
2412,-95,60,74,380,6,12,49,-12.162415
2412,-95,63,74,380,6,12,49,-12.078735
