freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
2412,-95,49,81,373,255,7,56,235.588867
2412,-95,60,81,373,0,11,56,-13.859810
2412,-95,34,81,373,255,11,56,239.611984
2412,-95,54,81,373,255,8,57,234.878387
2412,-95,49,81,373,255,12,57,240.288177
2412,-95,61,81,373,0,9,57,-33.451782
2412,-95,40,81,373,0,7,56,-23.749512
2412,-95,34,81,373,253,14,57,235.109283
2412,-95,68,81,373,254,11,57,235.226288
2412,-95,39,81,373,0,9,57,-21.995155
2412,-95,37,81,373,0,10,55,-26.486038
2412,-95,41,81,373,254,12,57,241.543839
2412,-95,50,81,373,254,7,55,231.372849
2412,-95,58,81,373,0,13,57,-27.983055
2412,-95,62,81,373,254,10,57,240.116013
2412,-95,57,81,373,0,11,57,-15.672836
2412,-95,49,81,373,254,11,57,238.856186
2412,-95,62,81,373,255,10,56,239.010529
2412,-95,50,81,373,254,10,56,243.826263
2412,-95,57,81,373,0,11,57,-27.842606
2412,-95,51,81,373,254,9,57,237.154480
2412,-95,36,81,373,254,10,56,234.657043
2412,-95,41,81,373,255,14,57,241.548218
2412,-95,41,81,373,255,10,56,240.255676
2412,-95,53,81,373,255,14,57,234.948196
2412,-95,41,81,373,255,7,55,238.354095
2412,-95,59,81,373,0,10,56,-9.491234
2412,-95,45,81,373,0,12,57,-13.268097
2412,-95,35,81,373,255,7,55,237.059296
2412,-95,29,81,373,255,12,55,234.185623
2412,-95,49,81,373,1,10,56,-18.277809
2412,-95,30,81,373,255,10,56,240.031998
2412,-95,48,81,373,254,13,56,238.912598
2412,-95,48,81,373,255,10,56,242.737946
2412,-95,47,81,373,254,9,56,236.627182
2412,-95,55,81,373,255,12,57,240.580444
2412,-95,46,81,373,255,10,57,238.601883
2412,-95,36,81,373,1,10,56,-18.050400
2412,-95,36,81,373,255,11,56,242.495392
2412,-95,46,81,373,255,10,57,233.161957
2412,-95,40,81,373,255,10,55,240.816467
2412,-95,22,81,373,0,10,55,-17.957413
2412,-95,52,81,373,0,9,57,-15.887970
2412,-95,46,81,373,255,12,57,244.558075
2412,-95,58,81,373,0,9,56,-12.270584
2412,-95,56,81,373,255,8,56,235.883102
2412,-95,40,81,373,255,11,57,236.928772
2412,-95,40,81,373,0,12,56,-19.129654
2412,-95,46,81,373,0,7,56,-13.586868
2412,-95,51,81,373,0,11,56,-11.031387
2412,-95,46,81,373,255,10,56,222.212463
2412,-95,42,81,373,254,8,57,240.730209
2412,-95,69,81,373,255,12,57,236.164520
2412,-95,38,81,373,1,11,55,-13.118301
2412,-95,57,81,373,254,8,57,230.220062
2412,-95,40,81,373,255,12,56,237.311966
2412,-95,56,81,373,255,11,56,239.444366
2412,-95,28,81,373,0,8,56,-18.980667
2412,-95,41,81,373,255,12,56,242.401642
2412,-95,58,81,373,255,11,57,235.655014
2412,-95,53,81,373,255,7,56,235.844940
2412,-95,39,81,373,0,11,57,-10.082214
2412,-95,47,81,373,254,11,56,230.461044
2412,-95,52,81,373,255,9,57,239.524567
2412,-95,64,81,373,253,11,56,229.880096
2412,-95,43,81,373,1,10,55,-21.533920
2412,-95,34,81,373,254,10,57,235.804550
2412,-95,38,81,373,254,11,56,238.037399
2412,-95,53,81,373,0,10,56,-20.144157
2412,-95,53,81,373,254,9,56,240.063705
2412,-95,38,81,373,255,11,57,238.284683
2412,-95,41,81,373,0,9,56,-20.785019
2412,-95,46,81,373,255,10,57,234.199158
2412,-95,42,81,373,255,13,56,231.435486
2412,-95,43,81,373,254,8,56,221.212463
2412,-95,54,81,373,255,11,57,239.557373
2412,-95,63,81,373,255,11,55,-inf
2412,-95,54,81,373,0,10,57,-21.720917
2412,-95,62,81,373,0,10,57,-19.526955
2412,-95,39,81,373,255,13,57,241.143936
2412,-95,58,81,373,255,7,56,236.685150
2412,-95,35,81,373,0,9,55,-18.086159
2412,-95,47,81,373,0,13,58,-16.079575
2412,-95,48,81,373,0,7,56,-32.430382
2412,-95,61,81,373,255,10,56,231.704895
2412,-95,41,81,373,255,12,57,230.927032
2412,-95,50,81,373,254,7,56,241.693390
2412,-95,52,81,373,254,13,57,229.828049
2412,-95,55,81,373,255,9,55,240.634155
2412,-95,54,81,373,0,8,57,-22.173195
2412,-95,76,81,373,254,12,57,232.885696
2412,-95,52,81,373,0,13,57,-15.747543
2412,-95,45,81,373,255,7,56,237.437012
2412,-95,53,81,373,255,12,57,243.201050
2412,-95,56,81,373,254,14,57,234.162842
2412,-95,54,81,373,255,7,55,232.202316
2412,-95,53,81,373,0,10,56,-11.160263
2412,-95,56,81,373,255,10,56,234.178879
2412,-95,43,81,373,254,10,57,241.167358
2412,-95,50,81,373,1,12,56,-10.810875
2412,-95,51,81,373,0,10,56,-22.587433
2412,-95,64,81,373,0,8,56,-11.883659
2412,-95,45,81,373,255,14,57,243.240799
2412,-95,51,81,373,255,12,58,235.870697
2412,-95,32,81,373,255,10,56,240.521149
2412,-95,49,81,373,254,10,55,-inf
2412,-95,48,81,373,0,9,56,-16.038284
2412,-95,47,81,373,254,12,57,226.804611
2412,-95,52,81,373,0,12,57,-23.708618
2412,-95,36,81,373,255,8,55,243.155930
2412,-95,63,81,373,255,13,57,220.812012
2412,-95,28,81,373,255,14,56,228.511520
2412,-95,51,81,373,255,8,56,236.350143
2412,-95,32,81,373,254,13,57,239.855286
2412,-95,26,81,373,255,12,57,221.946487
2412,-95,50,81,373,255,9,57,234.965393
2412,-95,40,81,373,255,9,56,237.445480
2412,-95,46,81,373,254,11,56,240.135788
2412,-95,46,81,373,254,8,57,235.926895
2412,-95,28,81,373,0,11,56,-20.549957
2412,-95,35,81,373,255,13,57,238.793427
2412,-95,42,81,373,254,8,56,239.937759
2412,-95,38,81,373,254,10,56,241.281586
2412,-95,34,81,373,254,12,56,230.847290
2412,-95,38,81,373,255,7,55,234.858475
2412,-95,39,81,373,254,13,56,226.614166
2412,-95,40,81,373,255,10,57,234.224045
2412,-95,46,81,373,254,7,56,243.854019
2412,-95,46,81,373,255,13,57,241.701965
2412,-95,53,81,373,253,11,55,226.941559
2412,-95,36,81,373,255,9,57,231.036072
2412,-95,48,81,373,255,12,56,237.570129
2412,-95,40,81,373,0,11,57,-14.083237
2412,-95,61,81,373,255,9,57,233.496277
2412,-95,26,81,373,254,11,56,233.020050
2412,-95,43,81,373,253,10,57,231.279083
2412,-95,39,81,373,254,10,56,236.449722
2412,-95,25,81,373,0,12,57,-17.951065
2412,-95,33,81,373,255,10,57,240.542404
2412,-95,25,81,373,253,8,55,221.085480
2412,-95,39,81,373,0,11,56,-26.805618
2412,-95,51,81,373,255,10,56,241.761292
2412,-95,61,81,373,255,11,57,237.735565
2412,-95,44,81,373,0,13,56,-13.277672
2412,-95,44,81,373,254,11,56,226.909424
2412,-95,50,81,373,255,9,57,239.952744
2412,-95,60,81,373,255,13,57,231.195862
2412,-95,53,81,373,0,8,57,-13.332458
2412,-95,73,81,373,0,10,57,-26.926270
2412,-95,44,81,373,0,12,57,-24.108704
2412,-95,37,81,373,254,8,56,242.209030
2412,-95,61,81,373,0,11,56,-20.537987
2412,-95,58,81,373,0,10,55,-12.940033
2412,-95,39,81,373,255,8,56,228.217102
2412,-95,50,81,373,1,11,56,-10.174866
2412,-95,39,81,373,255,11,56,227.690155
2412,-95,37,81,373,255,6,56,242.861206
2412,-95,54,81,373,255,11,57,237.361557
2412,-95,42,81,373,255,14,57,243.562531
2412,-95,45,81,373,254,8,57,239.563019
2412,-95,54,81,373,0,11,56,-23.437363
2412,-95,35,81,373,254,10,56,238.125870
2412,-95,31,81,373,255,6,55,242.762451
2412,-95,42,81,373,254,10,56,239.165909
2412,-95,46,81,373,255,11,56,236.028137
2412,-95,29,81,373,254,10,57,237.215378
2412,-95,46,81,373,255,12,57,233.889893
2412,-95,56,81,373,255,10,56,239.554260
2412,-95,49,81,373,0,8,56,-22.621872
2412,-95,47,81,373,255,13,56,241.089783
2412,-95,42,81,373,0,10,56,-19.155052
2412,-95,34,81,373,255,10,55,228.920090
2412,-95,45,81,373,0,12,56,-32.699799
2412,-95,35,81,373,254,11,57,232.375092
2412,-95,34,81,373,0,11,56,-19.095558
2412,-95,53,81,373,255,12,57,235.612793
2412,-95,59,81,373,0,9,56,-18.853615
2412,-95,44,81,373,254,8,55,231.575134
2412,-95,42,81,373,255,13,57,235.689484
2412,-95,39,81,373,0,8,55,-17.892990
2412,-95,43,81,373,255,10,56,237.936127
2412,-95,51,81,373,253,12,56,220.137680
2412,-95,53,81,373,255,8,56,235.990875
2412,-95,40,81,373,254,11,56,220.767487
2412,-95,47,81,373,0,13,56,-16.772011
2412,-95,44,81,373,255,9,57,236.915634
2412,-95,61,81,373,255,13,57,238.265839
2412,-95,42,81,373,252,12,56,231.294998
2412,-95,51,81,373,255,9,57,237.269043
2412,-95,43,81,373,255,10,56,237.570129
2412,-95,59,81,373,0,12,57,-13.502480
2412,-95,60,81,373,0,7,57,-14.644989
2412,-95,28,81,373,255,12,55,232.134430
2412,-95,37,81,373,255,13,57,235.908722
2412,-95,44,81,373,255,8,57,237.299652
2412,-95,67,81,373,255,12,57,238.454102
2412,-95,50,81,373,255,10,55,222.685303
2412,-95,45,81,373,255,8,57,240.086395
2412,-95,34,81,373,254,10,56,230.347198
2412,-95,55,81,373,254,10,56,235.407410
2412,-95,48,81,373,254,8,56,235.169067
2412,-95,41,81,373,0,11,56,-16.499832
2412,-95,37,81,373,0,12,57,-27.566360
2417,-100,45,81,378,3,12,57,-20.731163
2417,-100,50,81,378,4,11,57,-19.783981
2417,-100,60,81,378,3,12,56,-11.356155
2417,-100,56,81,378,3,12,57,-9.283142
2417,-100,40,81,378,5,11,56,-9.351196
2417,-100,57,81,378,4,11,56,-14.796692
2417,-100,40,81,378,6,12,57,-14.830093
2417,-100,52,81,378,4,11,57,-13.951065
2417,-100,37,81,378,4,12,57,-14.779465
2417,-100,55,81,378,5,11,55,-inf
2417,-100,46,81,378,4,13,57,-17.503723
2417,-100,42,81,378,4,11,57,-inf
2417,-100,39,81,378,4,14,57,-9.886337
2417,-100,53,81,378,5,12,55,-11.849945
2417,-100,60,81,378,4,11,55,-22.354843
2417,-100,63,81,378,5,14,57,-10.606003
2417,-100,45,81,378,3,11,56,-15.701698
2417,-100,33,81,378,4,12,57,-17.422333
2417,-100,45,80,378,6,11,55,-19.643700
2417,-100,47,81,378,3,12,56,-23.778351
2417,-100,66,81,378,4,13,57,-19.606773
2417,-100,38,81,378,4,11,56,-11.234215
2417,-100,35,81,378,5,13,56,-11.379791
2417,-100,42,81,378,4,14,57,-20.279541
2417,-100,44,81,378,5,14,57,-9.970322
2417,-100,47,81,378,6,14,56,-7.477509
2417,-100,66,81,378,4,10,57,-11.232178
2417,-100,58,81,378,5,13,57,-16.139435
2417,-100,32,81,378,2,11,55,-10.595940
2417,-100,33,81,378,4,12,56,-17.213959
2417,-100,60,81,378,4,13,57,-19.836159
2417,-100,28,81,378,5,13,56,-14.097702
2417,-100,45,81,378,3,13,57,-31.214386
2417,-100,54,81,378,3,13,57,-9.997726
2417,-100,44,81,378,4,11,55,-13.297043
2417,-100,62,81,378,4,12,56,-11.141953
2417,-100,54,81,378,3,13,56,-18.031616
2417,-100,53,81,378,3,11,56,-12.521362
2417,-100,59,81,378,4,12,56,-11.837303
2417,-100,39,81,378,4,12,56,-9.901489
2417,-100,52,81,378,3,13,57,-10.346550
2417,-100,40,81,378,4,13,57,-11.360458
2417,-100,62,81,378,5,12,57,-19.153442
2417,-100,49,81,378,4,13,57,-17.624901
2417,-100,44,81,378,4,14,57,-14.526154
2417,-100,46,81,378,3,14,57,-30.521820
2417,-100,55,81,378,5,12,57,-12.518349
2417,-100,53,81,378,3,14,57,-16.065506
2417,-100,55,81,378,3,12,57,-24.813965
2417,-100,30,81,378,3,13,57,-9.270584
2417,-100,37,81,378,3,12,56,-24.052216
2417,-100,35,81,378,4,12,56,-16.537987
2417,-100,54,81,378,5,10,57,-13.475037
2417,-100,63,81,378,3,13,57,-12.801407
2417,-100,52,81,378,5,12,57,-15.947334
2417,-100,36,81,378,3,12,56,-17.782761
2417,-100,36,81,378,5,10,56,-9.647324
2417,-100,36,81,378,4,12,57,-9.830971
2417,-100,29,81,378,5,10,55,-8.796455
2417,-100,41,81,378,4,12,56,-14.932068
2417,-100,52,81,378,4,10,56,-7.083389
2417,-100,55,81,378,2,13,57,-25.166290
2417,-100,36,81,378,4,12,57,-20.234283
2417,-100,46,81,378,3,12,57,-21.442184
2417,-100,39,81,378,4,12,57,-11.542244
2417,-100,42,81,378,3,12,56,-20.324387
2417,-100,62,81,378,5,10,56,-21.079910
2417,-100,64,81,378,2,11,56,-11.074165
2417,-100,54,81,378,4,10,56,-8.322334
2417,-100,50,81,378,4,11,56,-22.258270
2417,-100,51,81,378,5,11,57,-10.513741
2417,-100,51,81,378,5,14,57,-8.866776
2417,-100,33,81,378,5,15,57,-7.967018
2417,-100,62,81,378,4,12,57,-23.808571
2417,-100,49,81,378,4,12,57,-10.666290
2417,-100,47,81,378,4,11,56,-14.606972
2417,-100,66,81,378,5,13,57,-23.521744
2417,-100,63,81,378,4,12,57,-11.694839
2417,-100,55,81,378,5,13,57,-11.860153
2417,-100,61,81,378,4,12,57,-15.488037
2417,-100,39,81,378,4,13,57,-13.058289
2417,-100,47,81,378,4,13,58,-15.192230
2417,-100,52,81,378,6,10,55,-13.934364
2417,-100,52,81,378,4,12,56,-10.911430
2417,-100,52,81,378,4,12,57,-11.278717
2417,-100,41,81,378,3,11,56,-12.674820
2417,-100,28,81,378,5,11,56,-inf
2417,-100,43,81,378,5,12,57,-16.170639
2417,-100,40,81,378,4,11,56,-9.877411
2417,-100,52,81,378,3,11,56,-15.502785
2417,-100,49,81,378,5,9,56,-8.467873
2417,-100,38,81,378,3,13,57,-15.414642
2417,-100,32,81,378,5,11,56,-21.517624
2417,-100,46,81,378,4,11,56,-8.873535
2417,-100,55,81,378,6,12,56,-7.267456
2417,-100,49,81,378,4,12,57,-8.421753
2417,-100,31,81,378,5,10,56,-18.536812
2417,-100,52,81,378,4,13,57,-20.254257
2417,-100,39,81,378,5,12,57,-18.625656
2417,-100,55,81,378,3,12,57,-16.970367
2417,-100,42,81,378,4,12,57,-12.477493
2417,-100,32,81,378,4,12,56,-7.260681
2417,-100,70,81,378,4,12,58,-9.310181
2417,-100,30,81,378,3,12,56,-20.613083
2417,-100,40,81,378,3,14,57,-12.593079
2417,-100,35,81,378,5,12,57,-9.913612
2417,-100,59,81,378,6,13,56,-6.631622
2417,-100,48,81,378,6,14,57,-8.293732
2417,-100,54,81,378,4,12,57,-13.372803
2417,-100,28,81,378,4,14,57,-20.091812
2417,-100,46,81,378,4,10,55,-28.219360
2417,-100,42,81,378,5,13,57,-5.197327
2417,-100,35,81,378,5,12,57,-15.602257
2417,-100,50,81,378,5,13,57,-12.793564
2417,-100,54,81,378,4,11,55,-28.281433
2417,-100,50,81,378,5,13,55,-8.421143
2417,-100,26,81,378,5,12,56,-11.547852
2417,-100,27,81,378,4,12,57,-17.773560
2417,-100,31,81,378,4,11,56,-6.321838
2417,-100,43,81,378,3,11,57,-7.164764
2417,-100,53,81,378,4,11,56,-19.281525
2417,-100,42,81,378,3,13,56,-13.713272
2417,-100,44,81,378,2,12,56,-15.363960
2417,-100,30,81,378,4,12,55,-12.437271
2417,-100,41,81,378,4,14,56,-19.743408
2417,-100,38,81,378,3,10,56,-20.286057
2417,-100,48,81,378,5,11,57,-10.131348
2417,-100,48,81,378,4,13,56,-8.315033
2417,-100,43,81,378,4,11,56,-15.511429
2417,-100,40,81,378,5,11,57,-9.781921
2417,-100,48,81,378,5,12,57,-16.174789
2417,-100,53,81,378,2,11,57,-16.421585
2417,-100,65,81,378,3,10,56,-18.080574
2417,-100,50,81,378,4,13,57,-17.740967
2417,-100,32,81,378,6,10,56,-4.698730
2417,-100,33,81,378,3,13,57,-30.916412
2417,-100,62,81,378,4,14,57,-17.715439
2417,-100,32,81,378,4,11,57,-13.999146
2417,-100,49,81,378,3,13,56,-12.980530
2417,-100,31,81,378,3,12,57,-11.866661
2417,-100,43,81,378,4,12,57,-15.858749
2417,-100,47,81,378,4,14,57,-15.703468
2417,-100,48,81,378,3,12,57,-14.377228
2417,-100,36,81,378,3,14,57,-13.056084
2417,-100,50,81,378,5,14,57,-8.953583
2417,-100,56,81,378,6,14,57,-11.841415
2417,-100,35,81,378,4,11,57,-10.695923
2417,-100,62,81,378,3,11,56,-9.926384
2417,-100,67,81,378,5,11,56,-inf
2417,-100,58,81,378,5,12,57,-12.519699
2417,-100,46,81,378,3,14,57,-11.284592
2417,-100,31,81,378,5,12,57,-23.005455
2417,-100,43,81,378,4,11,57,-12.579132
2417,-100,54,81,378,4,11,56,-13.068596
2417,-100,52,81,378,5,12,57,-13.197266
2417,-100,37,81,378,4,13,57,-12.977272
2417,-100,62,81,378,5,13,57,-9.285744
2417,-100,59,81,378,4,10,55,-15.881683
2417,-100,47,81,378,5,13,57,-11.217697
2417,-100,39,81,378,5,11,56,-9.408112
2417,-100,38,81,378,4,11,56,-11.306801
2417,-100,57,81,378,3,13,56,-10.491928
2417,-100,50,81,378,3,11,57,-16.478256
2417,-100,44,81,378,3,13,57,-11.337402
