freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
2412,-95,40,74,380,8,9,48,-4.256325
2412,-95,38,74,380,7,10,48,-inf
2412,-95,43,74,380,6,11,48,-inf
2412,-95,44,74,380,8,11,48,-6.331474
2412,-95,36,74,380,8,12,48,-9.634277
2412,-95,34,74,380,7,10,48,-10.799576
2412,-95,39,74,380,5,10,48,-19.132996
2412,-95,38,74,380,6,12,48,-18.199554
2412,-95,42,74,380,6,10,48,-17.424225
2412,-95,35,74,380,7,10,48,-10.941391
2412,-95,36,74,380,6,12,49,-19.037903
2412,-95,37,74,380,5,10,47,-13.244514
2412,-95,37,74,380,7,12,49,-6.581726
2412,-95,37,74,380,5,13,49,-20.352936
2412,-95,37,74,380,7,10,49,-11.948700
2412,-95,29,74,380,6,10,48,-12.989990
2412,-95,36,74,380,7,12,49,-11.793823
2412,-95,32,74,380,8,10,47,-15.263359
2412,-95,32,74,380,6,9,48,-inf
2412,-95,42,74,380,7,11,48,-7.590569
2412,-95,45,74,380,6,10,49,-inf
2412,-95,43,74,380,6,12,48,-9.006027
2412,-95,34,74,380,7,12,48,-17.638931
2412,-95,33,74,380,6,8,48,-8.366928
2412,-95,41,74,380,8,11,49,-16.828735
2412,-95,36,74,380,6,10,48,-8.771210
2412,-95,41,74,380,6,10,48,-8.331474
2412,-95,35,74,380,8,10,48,-inf
2412,-95,35,74,380,6,11,48,-9.286308
2412,-95,27,74,380,8,11,48,-9.941391
2412,-95,31,74,380,6,11,48,-4.877815
2412,-95,34,74,380,7,10,48,-16.692162
2412,-95,40,74,380,6,11,49,-inf
2412,-95,31,74,380,7,11,48,-11.095596
2412,-95,35,74,380,7,10,48,-17.183014
2412,-95,37,74,380,7,10,47,-9.967934
2412,-95,34,74,380,7,8,48,-17.456039
2412,-95,32,74,380,7,11,47,-10.096939
2412,-95,38,74,380,8,9,49,-16.149734
2412,-95,35,74,380,7,10,48,-7.223343
2412,-95,38,74,380,8,11,48,-6.471581
2412,-95,33,74,380,8,10,48,-inf
2412,-95,26,74,380,8,10,49,-10.962509
2412,-95,34,74,380,8,12,49,-inf
2412,-95,34,74,380,5,12,48,-inf
2412,-95,34,74,380,7,8,49,-8.720963
2412,-95,39,74,380,7,11,48,-17.031204
2412,-95,35,74,380,8,12,48,-4.671722
2412,-95,33,74,380,7,9,48,-11.195442
2412,-95,35,74,380,6,12,48,-6.041199
2412,-95,41,74,380,6,12,48,-2.734497
2412,-95,42,74,380,8,8,48,-9.923920
2412,-95,36,74,380,7,12,49,-8.228790
2412,-95,33,74,380,6,11,48,-11.763382
2412,-95,29,74,380,7,11,49,-12.044449
2412,-95,37,74,380,5,11,48,-12.976135
2412,-95,25,74,380,8,11,47,-15.820175
2412,-95,36,74,380,6,9,47,-17.010300
2412,-95,38,74,380,8,12,49,-inf
2412,-95,42,74,380,8,8,48,-inf
2412,-95,33,74,380,7,8,47,-16.404442
2412,-95,34,74,380,8,12,48,-10.372726
2412,-95,37,74,380,7,13,49,-8.399124
2412,-95,34,74,380,7,10,49,-11.061798
2412,-95,40,74,380,6,12,48,-17.384567
2412,-95,40,74,380,8,10,49,-16.248817
2412,-95,25,74,380,7,10,48,-16.692162
2412,-95,27,74,380,7,11,47,-16.096298
2412,-95,33,74,380,8,12,49,-10.989990
2412,-95,33,74,380,7,11,48,-16.961990
2412,-95,40,74,380,6,12,49,-12.736115
