freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
5845,-102,41,51,409,26,12,50,5.374176
2412,-95,65,74,380,7,11,58,-7.199554
2412,-95,61,74,380,6,12,57,-12.790642
2412,-95,51,74,380,5,13,57,-14.371170
2412,-95,57,74,380,6,13,58,-7.216446
2412,-95,43,74,380,6,11,57,-5.646835
2412,-95,59,74,380,6,12,54,-9.804184
2412,-95,63,74,380,4,10,54,-12.687584
2412,-95,56,74,380,4,12,54,-14.913986
2412,-95,42,74,380,4,13,54,-7.136093
2412,-95,45,74,380,3,12,55,-13.044662
2412,-95,56,72,381,7,11,59,-8.091461
2412,-95,52,74,380,4,11,55,-inf
2412,-95,54,74,380,4,10,54,-10.454315
2412,-95,39,74,380,5,11,54,-8.805801
2412,-95,64,74,380,5,10,55,-19.871384
2412,-95,61,74,380,4,11,54,-17.388283
2412,-95,43,74,380,4,9,54,-14.868431
2412,-95,55,74,380,4,12,55,-9.124153
2412,-95,55,74,380,4,11,54,-21.071808
2412,-95,63,74,380,4,13,55,-13.166710
2412,-95,67,74,380,4,11,54,-16.522232
2412,-95,52,74,380,3,11,54,-18.346016
2412,-95,51,74,380,5,6,54,-11.758530
2412,-95,57,74,380,5,11,54,-19.948502
2412,-95,44,74,380,4,9,53,-20.533188
2412,-95,64,74,380,4,11,55,-11.250443
2412,-95,42,74,380,3,10,53,-10.771843
2412,-95,31,78,375,4,11,58,-19.348305
2412,-95,73,75,378,5,16,63,-31.016251
2412,-95,32,77,377,5,10,57,-13.828720
2412,-95,47,74,379,7,15,59,-11.189270
2412,-95,132,64,389,11,12,51,-20.131073
2412,-95,77,75,379,5,6,57,-9.618423
2412,-95,39,67,387,13,19,59,-11.938065
2412,-95,34,73,380,6,15,58,-7.435181
2412,-95,58,74,379,5,7,55,-17.161659
2412,-95,44,76,378,5,14,59,-inf
2412,-95,49,78,375,5,11,59,-22.697052
2412,-95,34,78,376,4,10,58,-14.414108
2412,-95,56,71,383,10,18,59,-21.564735
2412,-95,26,75,378,5,11,56,-14.673607
2412,-95,52,80,373,2,11,59,-14.396843
2412,-95,41,75,378,6,14,59,-7.002533
2412,-95,50,68,386,13,22,61,-11.209641
2412,-95,34,77,377,5,11,57,-8.769089
2412,-95,59,77,377,5,13,61,-13.884354
2412,-95,38,65,389,15,19,58,-7.233398
2412,-95,35,65,388,14,17,57,-6.819229
2412,-95,45,69,385,12,15,57,-17.482910
2412,-95,45,74,380,7,15,57,-7.201881
2412,-95,23,76,378,5,11,56,-8.921097
2412,-95,50,78,376,3,10,59,-10.193611
2412,-95,47,76,378,6,14,60,-11.022598
2412,-95,32,78,375,4,11,57,-9.474518
2412,-95,52,76,378,5,14,59,-10.413422
2412,-95,33,77,376,5,13,58,-9.210052
