freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
5845,-102,35,71,389,14,12,55,-8.544678
2412,-95,42,74,379,255,12,51,228.124710
2412,-95,36,74,379,254,9,49,235.051300
2412,-95,49,74,379,0,10,51,-12.127197
2412,-95,48,74,379,255,16,51,227.814987
2412,-95,57,74,379,255,9,51,238.117767
2412,-95,46,74,379,0,10,50,-19.566483
2412,-95,46,74,379,255,12,51,234.299622
2412,-95,48,74,379,0,10,51,-21.012314
2412,-95,50,74,379,255,8,50,235.109955
2412,-95,42,74,379,0,12,49,-19.190781
2412,-95,55,74,379,0,10,51,-inf
2412,-95,51,74,379,254,12,50,238.126633
2412,-95,57,74,379,255,11,49,235.809219
2412,-95,37,74,379,1,7,49,-18.203842
2412,-95,44,74,379,0,11,50,-13.497635
2412,-95,37,74,379,0,14,51,-12.833008
2412,-95,48,74,379,255,8,50,235.680344
2412,-95,53,74,379,0,13,50,-13.813408
2412,-95,47,74,379,254,13,51,226.549255
2412,-95,57,74,379,255,9,52,-inf
2412,-95,51,74,379,255,14,51,234.746948
2412,-95,40,74,379,255,13,51,240.442032
2412,-95,42,74,379,255,9,51,245.418365
2412,-95,47,74,379,255,12,49,229.697998
2412,-95,53,74,379,0,10,50,-19.731277
2412,-95,61,74,379,254,13,51,234.076675
2412,-95,47,74,379,255,10,50,-inf
2412,-95,50,74,379,0,11,50,-19.923325
2412,-95,49,74,379,255,14,51,-inf
2412,-95,43,74,379,255,10,51,237.991028
2412,-95,54,74,379,254,11,50,234.257187
2412,-95,49,74,379,255,14,51,240.042816
2412,-95,57,74,379,255,9,51,234.746948
2412,-95,47,74,379,255,9,50,242.432220
2412,-95,43,74,379,1,12,49,-14.006027
2412,-95,49,74,379,254,9,50,239.913361
2412,-95,47,74,379,255,9,49,239.396942
2412,-95,57,74,379,255,11,49,230.718658
2412,-95,48,74,379,255,7,50,234.696030
2412,-95,53,74,379,0,13,50,-14.044060
2412,-95,48,74,379,255,12,50,241.220566
2412,-95,51,74,379,255,8,50,241.514526
2412,-95,52,74,379,255,12,50,241.009750
2412,-95,45,74,379,255,9,50,241.031464
2412,-95,54,74,379,254,7,51,234.680344
2412,-95,54,74,379,254,9,50,234.822327
2412,-95,39,74,379,1,10,49,-inf
2412,-95,40,74,379,255,6,51,227.932831
2412,-95,53,74,379,0,13,51,-12.221962
2412,-95,51,74,379,0,11,50,-19.856506
2412,-95,50,74,379,254,6,50,242.404327
2412,-95,50,74,379,255,13,50,238.779007
2412,-95,49,74,379,254,11,50,237.756027
2412,-95,49,74,379,255,7,50,238.532684
2412,-95,43,74,379,254,14,50,-inf
2412,-95,39,74,379,254,11,49,242.526337
2412,-95,44,74,379,0,9,50,-26.830475
2412,-95,50,74,379,254,13,51,236.952774
2412,-95,54,74,379,0,10,51,-17.028130
2412,-95,52,74,379,255,8,50,234.935333
2412,-95,54,74,379,255,15,51,242.015839
2412,-95,56,74,379,254,8,50,237.710434
2412,-95,53,74,379,254,9,50,234.655014
2412,-95,52,74,379,254,10,50,241.894135
2412,-95,53,74,379,255,10,51,237.739059
2412,-95,45,74,379,255,10,50,239.227631
2412,-95,58,74,379,254,13,51,-inf
2412,-95,49,74,379,0,8,50,-16.521385
2412,-95,55,74,379,255,11,50,-inf
2412,-95,55,74,379,254,11,51,233.430954
2412,-95,56,74,379,0,9,51,-27.209854
2412,-95,54,74,379,254,14,51,240.266281
2412,-95,57,74,379,254,13,51,233.290390
2412,-95,58,74,379,255,7,50,-inf
2412,-95,52,74,379,254,9,51,239.586975
2412,-95,47,74,379,0,11,49,-18.706963
2412,-95,51,74,379,254,7,51,242.652206
2412,-95,46,74,379,254,11,50,229.301788
2412,-95,49,74,379,255,12,51,235.032700
2412,-95,59,74,379,255,8,51,243.851288
2412,-95,58,74,379,255,12,51,238.039337
2412,-95,57,74,379,254,12,52,241.958801
2412,-95,47,74,379,254,7,50,237.157532
2412,-95,48,74,379,255,12,50,240.945251
2412,-95,49,74,379,0,11,50,-10.564812
2412,-95,52,74,379,0,9,50,-20.404045
2412,-95,49,74,379,254,11,51,233.355423
2412,-95,48,74,379,253,10,50,-inf
2412,-95,44,74,379,254,9,50,237.979401
2412,-95,53,74,379,255,12,51,234.882187
