freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
5845,-102,39,49,412,26,12,47,3.144424
2412,-95,46,81,373,4,12,55,-18.139603
2412,-95,52,81,373,2,10,55,-11.458023
2412,-95,46,81,373,4,10,55,-10.762337
2412,-95,56,81,373,1,13,55,-14.756363
2412,-95,47,81,373,5,8,55,-17.127792
2412,-95,59,81,373,1,8,54,-23.232460
2412,-95,37,81,373,3,10,53,-13.110855
2412,-95,43,81,373,2,9,54,-11.757568
2412,-95,29,81,373,2,11,54,-14.601059
2412,-95,48,81,373,2,12,55,-19.986572
2412,-95,53,81,373,4,9,55,-13.580032
2412,-95,49,81,373,1,11,55,-21.023064
2412,-95,48,81,373,3,13,54,-16.010498
2412,-95,37,81,373,2,10,54,-16.972832
2412,-95,56,81,373,2,11,54,-13.221542
2412,-95,46,81,373,4,11,54,-21.085297
2412,-95,56,81,373,2,7,54,-12.967758
2412,-95,50,81,373,2,12,54,-22.945023
2412,-95,54,81,373,3,11,55,-23.061127
2412,-95,36,81,373,2,8,54,-18.953629
2412,-95,33,81,373,3,12,55,-10.581726
2412,-95,44,81,373,2,11,54,-15.170044
2412,-95,55,81,373,2,11,55,-15.767014
2412,-95,48,81,373,2,11,55,-12.499977
2412,-95,45,81,373,2,12,56,-18.260735
2412,-95,43,81,373,3,10,53,-17.710632
2412,-95,31,81,373,3,10,54,-7.526657
2412,-95,49,81,373,3,11,54,-14.075699
2412,-95,57,81,373,3,12,56,-14.192390
2412,-95,49,81,373,3,8,54,-14.378281
2412,-95,58,81,373,3,11,55,-13.142525
2412,-95,40,81,373,2,9,54,-22.910110
2412,-95,41,81,373,2,11,55,-11.372742
2412,-95,45,81,373,2,11,53,-10.360016
2412,-95,60,81,373,3,10,54,-18.461281
2412,-95,45,81,373,4,10,55,-13.870346
2412,-95,58,81,373,1,11,55,-12.352699
2412,-95,44,81,373,3,11,55,-22.486969
2412,-95,36,81,373,2,10,54,-28.996811
2412,-95,62,81,373,2,13,56,-14.572151
2412,-95,49,81,373,2,10,53,-10.397331
2412,-95,46,81,373,4,8,54,-27.089035
2412,-95,56,81,373,3,11,54,-21.828735
2412,-95,38,81,373,3,10,55,-23.486038
2412,-95,41,81,373,2,12,54,-20.038177
2412,-95,39,81,373,3,11,55,-12.332993
2412,-95,53,81,373,4,9,54,-14.750610
2412,-95,60,81,373,4,9,55,-inf
2412,-95,64,81,373,4,12,55,-13.294891
2412,-95,59,81,373,2,11,55,-10.886406
2412,-95,38,81,373,4,8,53,-12.535980
2412,-95,58,81,373,3,12,55,-22.820633
2412,-95,53,81,373,4,8,54,-9.936646
