freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
5845,-102,36,59,401,27,13,57,11.035744
2412,-95,71,74,380,5,12,49,-13.129135
2412,-95,56,74,380,5,11,50,-14.216866
2412,-95,59,74,380,6,12,49,-18.638931
2412,-95,62,74,380,6,12,49,-18.216042
2412,-95,56,74,380,5,11,50,-19.785660
2412,-95,61,74,380,5,13,49,-13.573326
2412,-95,58,74,380,6,12,49,-18.742165
2412,-95,57,74,380,5,11,49,-10.589752
2412,-95,65,74,380,5,10,48,-18.926971
2412,-95,62,74,380,6,12,49,-19.078560
2412,-95,63,74,380,6,11,50,-9.199738
2412,-95,61,74,380,6,11,49,-11.520485
2412,-95,56,74,380,5,12,50,-20.428253
2412,-95,60,74,380,4,9,49,-10.223343
2412,-95,56,74,380,6,12,49,-6.041199
2412,-95,62,74,380,8,11,48,-5.129288
2412,-95,55,74,380,5,8,49,-19.377502
2412,-95,59,74,380,5,12,49,-18.636124
2412,-95,54,74,380,6,12,50,-19.158737
2412,-95,54,74,380,5,9,49,-19.638931
2412,-95,44,74,380,7,9,48,-10.343994
2412,-95,62,74,380,6,11,49,-12.129135
2412,-95,63,74,380,6,8,49,-12.450981
2412,-95,58,74,380,6,12,49,-12.603378
2412,-95,49,74,380,6,10,48,-18.456039
2412,-95,62,74,380,4,13,50,-14.836617
2412,-95,53,74,380,5,12,49,-10.629532
2412,-95,67,74,380,6,12,50,-9.385178
2412,-95,62,74,380,6,11,48,-17.384567
2412,-95,58,74,380,5,12,49,-13.356903
2412,-95,56,74,380,5,13,50,-19.955444
2412,-95,64,74,380,5,12,49,-13.276924
2412,-95,56,74,380,5,10,49,-13.260750
2412,-95,61,74,380,6,9,48,-10.946053
2412,-95,62,74,380,5,12,48,-8.940620
2412,-95,62,74,380,6,12,49,-12.920944
2412,-95,54,74,380,4,11,48,-18.355286
2412,-95,61,74,380,5,10,48,-9.168251
2412,-95,63,74,380,7,7,49,-17.313637
2412,-95,55,74,380,6,12,49,-18.313637
2412,-95,57,74,380,6,13,49,-9.051498
2412,-95,63,74,380,5,7,49,-inf
2412,-95,64,74,380,6,13,50,-10.020599
2412,-95,68,74,380,5,9,48,-12.708519
2412,-95,62,74,380,6,9,50,-6.900345
2412,-95,53,74,380,6,11,49,-inf
2412,-95,67,74,380,6,13,50,-inf
2412,-95,58,74,380,6,7,48,-inf
2412,-95,55,74,380,5,11,49,-7.955673
2412,-95,57,74,380,5,11,49,-13.228218
2412,-95,61,74,380,4,9,50,-11.655853
2412,-95,67,74,380,4,13,50,-11.066551
2412,-95,57,74,380,6,11,50,-12.706963
2412,-95,56,74,380,7,9,49,-11.618332
2412,-95,59,74,380,6,11,49,-18.065399
2412,-95,52,74,380,5,13,49,-9.771210
2412,-95,62,74,380,7,9,49,-7.738922
2412,-95,62,74,380,6,12,50,-10.197891
2412,-95,54,74,380,7,11,48,-16.304138
2412,-95,59,74,380,5,8,49,-6.990005
2412,-95,54,74,380,5,11,48,-11.580109
2412,-95,58,74,380,6,10,49,-inf
2412,-95,60,74,380,6,9,49,-17.463531
2412,-95,49,74,380,5,10,48,-inf
2412,-95,62,74,380,5,10,49,-19.456039
2412,-95,53,74,380,6,8,49,-6.627480
2412,-95,63,74,380,6,12,49,-18.031204
2412,-95,67,74,380,6,10,50,-18.756714
2412,-95,56,74,380,6,12,50,-19.302002
2412,-95,65,74,380,7,10,49,-7.295731
2412,-95,60,74,380,7,9,49,-17.361626
2412,-95,69,74,380,6,13,50,-inf
2412,-95,64,74,380,5,12,49,-6.594925
2412,-95,55,74,380,6,11,49,-18.014008
2412,-95,61,74,380,3,11,48,-14.032913
2412,-95,67,74,380,6,11,49,-12.920944
2412,-95,61,74,380,6,9,49,-11.283539
2412,-95,64,74,380,5,12,49,-19.623978
2412,-95,65,74,380,6,12,49,-11.871063
2412,-95,57,74,380,7,10,48,-15.810333
2412,-95,68,74,380,7,11,48,-6.679764
2412,-95,73,74,380,7,11,49,-10.520485
2412,-95,62,74,380,5,9,49,-inf
2412,-95,67,74,380,6,11,49,-17.617279
2412,-95,58,74,380,6,13,49,-18.698219
2412,-95,79,74,380,6,9,50,-12.404198
2412,-95,71,74,380,6,11,49,-5.557159
2412,-95,65,74,380,7,12,49,-11.341026
2412,-95,80,74,380,5,9,49,-inf
2412,-95,72,74,380,6,13,50,-9.371185
2412,-95,70,74,380,7,10,50,-inf
2412,-95,58,74,380,7,8,48,-15.900345
2412,-95,68,74,380,7,12,48,-16.304138
2412,-95,63,74,380,7,10,48,-7.149734
2412,-95,83,74,380,6,8,49,-8.017830
2412,-95,64,74,380,6,12,49,-18.281349
2412,-95,69,74,380,6,10,50,-13.071426
2412,-95,62,74,380,7,9,48,-10.054359
2412,-95,68,74,380,6,11,49,-11.763382
2412,-95,53,74,380,5,12,49,-10.440674
2412,-95,57,74,380,6,12,49,-17.521828
2412,-95,69,74,380,4,11,49,-6.382225
2412,-95,67,74,380,6,10,49,-17.979401
2412,-95,66,74,380,6,12,49,-18.563660
2412,-95,59,74,380,6,11,49,-12.527847
2412,-95,60,74,380,6,10,48,-11.139107
2412,-95,63,74,380,6,11,50,-9.522621
2412,-95,60,74,380,5,11,49,-7.058136
2412,-95,56,74,380,6,10,48,-17.384567
2412,-95,64,74,380,4,11,49,-14.706963
2412,-95,65,74,380,6,12,49,-11.993408
2412,-95,70,74,380,7,10,50,-6.010300
2412,-95,58,74,380,6,11,49,-8.471581
2412,-95,67,74,380,6,13,49,-8.771210
2412,-95,68,74,380,6,10,51,-13.382690
2412,-95,61,74,380,5,10,49,-7.367889
2412,-95,60,74,380,5,13,48,-17.900345
2412,-95,69,74,380,5,10,50,-10.720963
2412,-95,60,74,380,6,12,49,-4.461044
2412,-95,54,74,380,6,13,49,-inf
2412,-95,62,74,380,6,10,49,-5.885773
2412,-95,61,74,380,6,11,48,-17.579346
2412,-95,60,74,380,7,11,49,-17.456039
2412,-95,68,74,380,4,7,48,-12.789734
2412,-95,69,74,380,7,11,49,-17.014008
2412,-95,67,74,380,5,11,49,-18.765770
2412,-95,57,74,380,6,10,49,-12.162415
2412,-95,67,74,380,8,13,49,-10.244514
2412,-95,61,74,380,6,11,49,-11.871063
2412,-95,66,74,380,5,8,49,-inf
2412,-95,60,74,380,7,12,48,-6.617279
2412,-95,57,74,380,5,10,48,-13.078735
2412,-95,58,74,380,7,8,48,-inf
2412,-95,61,74,380,5,12,49,-7.642273
2412,-95,65,74,380,6,12,50,-19.145477
2412,-95,66,74,380,6,10,49,-8.454308
2412,-95,61,74,380,5,12,49,-inf
2412,-95,57,74,380,5,12,48,-7.240150
2412,-95,58,74,380,6,11,49,-11.941391
2412,-95,59,74,380,5,12,49,-7.522461
2412,-95,63,74,380,6,11,49,-12.044800
2412,-95,68,74,380,4,11,49,-20.502487
