freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db,snr
2412,-95,59,53,400,27,27,57,-inf
2412,-95,45,72,382,9,12,56,-4.621056
2412,-95,37,66,387,13,18,58,-5.534996
2412,-95,34,71,383,11,11,54,-6.604225
2412,-95,66,71,382,9,10,57,-14.821297
2412,-95,59,74,380,7,14,57,-0.173370
2412,-95,70,74,380,6,11,55,-6.504799
2412,-95,63,74,380,5,6,56,-13.278854
2412,-95,49,73,380,6,8,56,-26.472366
2412,-95,50,74,380,6,15,57,-11.615517
2412,-95,52,74,380,6,13,56,-16.504196
2412,-95,68,76,377,8,15,61,-6.565674
2412,-95,49,77,376,6,15,60,-24.994217
2412,-95,40,64,389,15,22,58,-6.997551
2412,-95,50,75,379,8,13,59,-14.833916
2412,-95,48,68,386,13,16,58,-9.903908
2412,-95,34,66,388,13,14,58,-8.135422
2412,-95,41,77,377,5,12,59,-11.089539
2412,-95,63,75,379,6,13,58,-14.162201
2412,-95,44,74,380,8,13,58,-12.957962
2412,-95,28,75,378,6,12,56,-17.735245
2412,-95,42,78,376,5,12,60,-14.296585
2412,-95,36,67,386,14,20,58,-3.776985
2412,-95,36,65,388,15,18,57,-20.166672
2412,-95,45,75,379,7,10,57,-8.322662
2412,-95,34,75,378,6,12,56,-22.239632
2412,-95,66,75,378,6,17,62,-11.466820
2412,-95,34,66,387,13,19,58,-16.433708
2412,-95,56,75,378,7,13,58,-12.367599
2412,-95,52,77,377,7,15,60,-13.995956
2412,-95,51,77,376,5,10,58,-20.920532
2412,-95,34,73,380,8,11,57,-17.084549
2412,-95,57,74,379,7,13,58,-19.683853
2412,-95,46,77,376,5,12,59,-15.454315
2412,-95,33,76,377,5,12,58,-12.503639
2412,-95,43,72,381,9,14,57,-8.305847
2412,-95,37,77,376,5,12,59,-9.748032
2412,-95,29,75,378,7,12,57,-10.214233
2412,-95,39,77,377,6,12,59,-24.834129
2412,-95,55,69,385,12,20,59,-11.423431
2412,-95,49,77,376,6,11,58,-17.616104
2412,-95,56,74,380,7,14,58,-12.009735
2412,-95,44,75,378,7,14,59,-6.310966
2412,-95,94,74,380,8,13,59,-8.450844
2412,-95,49,74,379,6,10,56,-8.531754
2412,-95,31,68,385,13,3,50,-1.222206
2412,-95,65,74,380,7,9,57,-4.113792
2412,-95,50,72,381,8,14,60,-8.258270
2412,-95,45,74,380,8,14,57,-14.283684
2412,-95,64,78,376,6,12,60,-6.399788
2412,-95,25,75,379,7,12,56,-19.641724
2412,-95,36,76,377,7,12,58,-7.954056
2412,-95,69,77,376,6,10,59,-14.502457
2412,-95,38,77,376,7,13,59,-6.610565
2412,-95,44,77,376,6,11,59,-10.417717
2412,-95,47,74,379,6,12,56,-16.971519
2412,-95,37,77,376,6,9,58,-23.447296
2412,-95,39,76,378,6,12,58,-13.358986
2412,-95,30,75,378,7,13,57,-20.925674
2412,-95,43,77,376,6,12,58,-10.264282
2412,-95,56,78,375,4,12,60,-27.676865
2412,-95,38,77,377,6,13,59,-8.121803
2412,-95,46,78,376,5,12,60,-8.812256
2412,-95,36,77,376,5,12,58,-9.566673
2412,-95,33,75,378,6,12,57,-14.509209
2412,-95,40,76,377,7,9,57,-6.531464
2412,-95,35,76,378,6,12,59,-5.196854
2412,-95,44,78,376,6,12,60,-19.217102
2412,-95,52,76,377,7,11,59,-7.727928
2412,-95,40,74,379,8,13,56,-11.956352
2412,-95,46,74,379,6,13,56,-9.912918
2412,-95,64,74,379,6,13,57,-9.137589
2412,-95,48,74,379,5,15,57,-19.170097
2412,-95,53,74,379,6,13,56,-13.367149
2412,-95,50,74,379,7,12,55,-19.143700
2412,-95,45,70,384,11,14,54,-1.279182
2412,-95,65,74,379,5,12,56,-5.367065
2412,-95,51,74,379,6,12,56,-11.488335
2412,-95,59,74,379,5,12,56,-13.630844
2412,-95,71,74,379,6,12,56,-12.510132
2412,-95,76,73,380,9,16,58,-11.378693
2412,-95,40,74,379,6,12,55,-13.850891
2412,-95,64,74,379,6,13,57,-7.968658
2412,-95,42,74,379,4,12,55,-14.536980
2412,-95,54,74,379,6,12,55,-11.528168
2412,-95,67,74,379,6,11,57,-15.793365
2412,-95,49,74,379,5,15,57,-15.637558
2412,-95,51,74,379,7,13,56,-13.868042
2412,-95,76,74,379,6,12,57,-27.273590
2412,-95,55,74,379,6,11,57,-6.975418
2412,-95,62,74,379,6,14,57,-15.568520
2412,-95,63,74,379,5,12,57,-19.019745
2412,-95,39,74,379,6,12,56,-12.844559
2412,-95,53,74,379,5,11,56,-4.057358
2412,-95,68,74,379,7,13,56,-6.572754
2412,-95,109,66,388,10,7,52,-27.034637
2412,-95,130,65,388,10,2,51,-11.373367
2412,-95,82,74,379,7,13,57,-19.798820
2412,-95,78,74,379,6,7,57,-9.928787
2412,-95,40,74,379,7,14,56,-11.403564
2412,-95,71,74,379,5,12,56,-11.819946
2412,-95,51,74,379,7,13,56,-11.142471
2412,-95,60,74,379,5,11,56,-17.777359
2412,-95,54,74,379,7,13,57,-10.332863
2412,-95,55,74,379,6,13,56,-5.323395
2412,-95,65,74,379,5,13,56,-17.666496
2412,-95,67,74,379,5,12,56,-15.663261
2412,-95,62,74,379,6,10,57,-13.413132
2412,-95,54,74,379,6,11,55,-7.421143
2412,-95,64,74,379,5,15,58,-11.774078
2412,-95,55,74,379,7,11,55,-13.443436
2412,-95,58,74,379,5,14,57,-12.388245
2412,-95,73,74,379,6,10,55,-15.834274
2412,-95,52,74,379,6,12,56,-20.596786
2412,-95,47,74,379,7,14,57,-7.333450
2412,-95,51,74,379,5,12,55,-26.900513
2412,-95,54,74,379,5,11,57,-19.014008
2412,-95,58,74,379,6,12,56,-9.278137
2412,-95,70,74,379,4,14,57,-11.264603
2412,-95,53,74,379,7,10,56,-11.383453
2412,-95,56,74,379,6,12,56,-16.276009
2412,-95,67,74,379,6,10,56,-9.880997
2412,-95,47,74,379,6,9,55,-25.293678
2412,-95,28,74,379,5,13,56,-12.169304
2412,-95,60,74,379,5,12,56,-13.497879
2412,-95,52,74,379,4,13,56,-14.441040
2412,-95,37,74,379,7,11,56,-13.470314
2412,-95,35,74,379,6,11,57,-21.309845
2412,-95,57,74,379,5,15,56,-11.622330
2412,-95,34,74,379,6,12,56,-11.466774
2412,-95,54,74,379,6,13,57,-11.859222
2412,-95,55,74,379,7,11,56,-11.805847
2412,-95,47,74,379,6,14,57,-11.141243
2412,-95,72,71,383,8,12,55,-15.737167
2412,-95,57,74,379,4,12,56,-14.155777
2412,-95,76,74,379,5,11,56,-10.940086
2412,-95,56,74,379,4,11,56,-17.193390
2412,-95,67,74,379,7,12,57,-14.439896
2412,-95,58,74,379,7,12,57,-14.008011
2412,-95,41,74,379,5,11,55,-5.833488
2412,-95,51,74,379,5,12,56,-9.338699
2412,-95,59,74,379,5,10,56,-7.422928
2412,-95,49,74,379,6,10,56,-17.404434
2412,-95,57,74,379,5,12,57,-22.888748
2417,-95,29,75,378,6,10,57,-16.007141
2417,-95,75,79,374,3,11,61,-14.682892
2417,-95,40,69,384,10,16,58,-4.854370
2417,-95,50,77,377,6,10,58,-11.030258
2417,-95,29,75,378,5,12,57,-13.298393
2417,-95,37,76,377,5,14,59,-24.670799
2417,-95,54,79,375,5,12,60,-16.089371
2417,-95,36,76,377,6,13,59,-15.975563
2417,-95,46,78,375,5,12,59,-14.798637
2417,-95,37,77,377,5,13,60,-11.690376
2417,-95,54,78,376,4,15,61,-9.071823
2417,-95,38,76,377,5,13,57,-10.607475
2417,-95,36,70,384,9,16,58,-12.358322
2417,-95,30,76,378,6,12,58,-19.500923
2417,-95,36,76,377,5,11,58,-11.139587
2417,-95,41,76,377,5,11,58,-12.150894
2417,-95,53,78,375,4,12,61,-20.768311
2417,-95,35,77,376,5,13,59,-9.752068
2417,-95,34,76,377,5,14,58,-13.384628
2417,-95,44,77,377,6,14,60,-12.327454
2417,-95,38,77,377,4,13,58,-14.803467
2417,-95,35,76,378,5,12,58,-20.777466
2417,-95,54,76,378,6,12,60,-22.107544
2417,-95,35,75,378,6,13,58,-20.079315
2417,-95,54,77,376,6,14,60,-8.790375
2417,-95,43,74,379,7,13,58,-19.076935
2417,-95,36,76,377,5,10,57,-10.637779
2417,-95,44,78,376,4,13,60,-18.098129
2417,-95,35,76,377,6,12,57,-28.499405
2417,-95,48,78,376,4,13,61,-15.843872
2417,-95,34,76,378,6,12,58,-6.159012
2417,-95,26,73,380,6,12,55,-inf
2417,-95,33,75,379,6,11,58,-13.375732
2417,-95,65,80,374,3,13,62,-20.638206
2417,-95,45,75,379,6,11,58,-9.758148
2417,-95,55,78,376,5,10,59,-13.571442
2417,-95,54,78,375,5,13,60,-7.250229
2417,-95,44,77,377,5,13,60,-11.920532
2417,-95,55,77,376,5,14,59,-8.761230
2417,-95,31,76,377,5,13,59,-24.502426
2417,-95,36,77,377,6,12,59,-15.878586
2417,-95,30,75,378,6,9,56,-13.434944
2417,-95,31,76,377,5,12,58,-12.353996
2417,-95,40,77,377,4,11,59,-20.704659
2417,-95,36,76,377,5,12,59,-19.020462
2417,-95,38,77,377,6,11,59,-9.586891
2417,-95,37,77,376,5,12,58,-10.241364
2417,-95,56,76,378,6,12,59,-4.704529
2417,-95,33,78,375,5,11,59,-13.558220
2417,-95,50,76,378,6,13,59,-9.302109
2417,-95,36,75,378,5,12,58,-13.398964
2417,-95,36,77,377,6,13,59,-24.057167
2417,-95,27,75,379,6,9,56,-13.434944
2417,-95,32,77,376,4,12,58,-17.602882
2417,-95,62,78,376,5,12,60,-15.003387
2417,-95,36,76,377,4,12,58,-6.563629
2417,-95,59,79,374,5,9,61,-20.679085
2417,-95,40,77,377,5,12,59,-7.843048
2417,-95,36,76,377,4,11,58,-24.763626
2417,-95,33,73,380,7,12,56,-8.486023
2417,-95,29,76,377,5,12,58,-16.069382
2417,-95,35,76,378,5,13,59,-13.039474
2417,-95,55,78,375,5,12,60,-9.826256
2417,-95,38,77,377,5,13,59,-10.564026
2417,-95,31,75,378,6,10,57,-14.467293
2417,-95,55,79,375,5,10,60,-11.937714
2417,-95,44,76,378,5,11,57,-19.745399
2417,-95,42,77,376,5,13,59,-18.658386
2417,-95,32,77,377,4,13,59,-14.670700
2417,-95,31,76,377,5,11,58,-15.498383
2417,-95,39,78,376,4,14,61,-13.926018
2417,-95,38,76,377,5,12,58,-16.300766
2417,-95,45,77,377,4,11,59,-15.455887
2417,-95,52,77,376,3,12,60,-33.714508
2417,-95,35,76,377,5,11,57,-19.743774
2417,-95,51,78,376,5,12,60,-9.661911
2417,-95,38,78,375,3,11,59,-10.340958
2417,-95,34,77,377,6,14,59,-10.182571
2417,-95,47,79,374,4,13,61,-8.584686
2417,-95,43,71,383,10,12,58,-19.933258
2417,-95,30,76,378,5,10,58,-16.269753
2417,-95,38,76,377,6,9,58,-6.155487
2417,-95,48,51,403,29,21,53,-inf
2417,-95,65,52,401,27,9,57,-10.397308
2417,-95,45,50,403,29,9,54,0.686104
2417,-95,72,52,401,27,10,57,-4.212311
2417,-95,49,64,390,8,59,49,4.559357
2417,-95,55,64,389,8,59,51,2.927818
2417,-95,35,64,389,8,58,51,-2.731071
2417,-95,37,64,389,9,58,51,-1.949753
2417,-95,52,65,389,8,60,51,4.214005
2417,-95,59,66,388,8,60,52,3.251465
2417,-95,47,67,387,13,13,56,-20.504417
2417,-95,74,69,384,10,14,59,-15.013161
2417,-95,36,69,384,9,13,58,-17.255409
2417,-95,58,67,386,12,15,57,-16.836609
2417,-95,40,69,384,7,18,57,-13.715874
2417,-95,56,69,384,3,12,51,-14.403625
2417,-95,54,69,384,10,11,50,-6.423546
2417,-95,60,69,384,5,14,52,-16.147781
2417,-95,49,69,384,4,12,51,-11.486969
2417,-95,55,69,384,4,13,51,-12.564178
2417,-95,64,69,384,5,13,53,-9.963760
2417,-95,45,69,384,4,13,52,-14.106804
2417,-95,61,69,384,4,12,52,-11.386055
2417,-95,47,69,384,3,14,51,-15.031532
2417,-95,48,69,384,5,7,51,-21.424644
2417,-95,43,69,384,5,13,51,-16.359276
2417,-95,50,69,384,5,10,50,-14.912262
2417,-95,53,69,384,5,13,51,-8.424225
2417,-95,49,69,384,6,13,52,-8.332901
2417,-95,48,69,384,6,12,51,-21.160034
2417,-95,62,69,384,5,16,52,-17.181412
2417,-95,55,69,384,4,14,52,-12.040909
2417,-95,65,69,384,6,14,51,-7.320343
2417,-95,63,69,384,5,12,51,-12.732986
2417,-95,51,69,384,4,13,51,-16.969101
2417,-95,54,69,384,7,12,52,-14.717270
2417,-95,57,69,384,4,11,51,-inf
2417,-95,46,69,384,5,13,51,-12.075699
2417,-95,51,69,384,5,13,51,-15.324173
2417,-95,58,69,384,4,12,52,-17.279144
2417,-95,62,69,384,10,14,58,-16.392647
